"ID_REF"	"GSM1031685"	"GSM1031686"	"GSM1031687"	"GSM1031688"
"A1BG-AS1"	1.5179006325317	1.50334283225784	1.59108661646311	1.28034362672681
"A2M-AS1"	1.12471308554453	1.10446784569691	1.24167403126419	1.31335272480147
"AA06"	1.05972962801415	1.9227286245004	1.32726935168971	1.24015969392876
"AATBC"	2.27938752931297	1.73756938364867	1.86834462893869	1.7574096366156
"ABALON"	1.79258627411738	2.25317134460983	2.60833691456926	1.67591836243004
"ABCA9-AS1"	0.591813693980438	0.795243782624018	0.901758828559508	0.663149460504179
"AC000032.1"	2.64459480184955	2.10354205797002	2.44069363563888	2.13852698605671
"AC000068.2"	5.54160295389868	5.21750484651762	5.2158939213563	5.73823679447371
"AC000120.1"	3.12982564095874	2.17804679911119	2.1161661891626	3.74750553328853
"AC000123.2"	1.01699388359524	1.38795267415714	1.51345712143004	0.894393234978017
"AC000123.3"	1.26476485213138	1.14439470745276	1.21635213829752	1.04107852154813
"AC002044.1"	6.43856344164212	5.93276697523749	5.87996771942649	6.73272011583989
"AC002059.1"	1.36775008225156	1.63630138420973	1.86543316420897	1.41371064179093
"AC002064.1"	0.878935764491169	0.752494367620893	0.94981454803957	0.822495842699973
"AC002070.1"	1.28955668632679	1.60408900746516	1.31172257149606	1.10576031130031
"AC002094.1"	3.00469395538096	1.97615920552869	2.27862475435542	3.08970491953475
"AC002094.2"	4.05792013858489	2.95114918272875	3.35225853186825	3.96475721880405
"AC002116.1"	2.78386051635717	2.82246245488142	2.14574063424603	3.40632634123702
"AC002310.1"	1.21657348204373	1.14076827961534	1.33710682987915	1.60732013468884
"AC002310.2"	1.11311478021972	1.53673616651243	1.60890532919602	1.22733610419334
"AC002347.2"	1.92742064999386	0.844417988524951	1.5848653674364	1.65670305224271
"AC002398.1"	1.94070975079984	1.46577294229667	1.39904784205604	1.77955860827584
"AC002398.2"	1.20531985346132	1.7138322103791	1.33169312836284	1.12402183135129
"AC002463.1"	0.80763014514498	1.11400972932469	0.796006534410252	0.855399253575147
"AC002464.1"	0.798437054302109	0.947565919719464	0.679185133427298	0.640464900086338
"AC002467.1"	1.72353771015576	1.55848705649621	1.24408538437245	1.68536149189236
"AC002470.2"	1.23965837452004	1.63582888540059	1.52407864594352	1.32872397707714
"AC002480.1"	0.98570561905198	1.18183566527538	1.05501133877277	1.09755597562804
"AC002525.1"	1.22393142473832	1.76635259394564	1.023346287465	0.976480531414993
"AC002550.1"	1.2520889593455	1.24226501390908	1.41548777772832	1.37413014000017
"AC002553.1"	1.7227319295843	2.20434754326222	1.72976374204232	1.51562782920226
"AC003102.1"	1.46807966520732	1.36756528030647	1.91725896208573	1.49217310128791
"AC003681.1"	2.14529469043352	2.20735099419353	1.8330295726297	2.17904406252039
"AC003682.1"	0.734257854375221	1.1296946446548	0.751711177266452	0.810578963297326
"AC003958.2"	0.636344081045698	0.861900529985437	0.99438094782575	0.523973261988799
"AC003973.1"	0.860778594210951	1.10876229560613	0.972778482092549	0.871287305775116
"AC003986.1"	1.3226743921928	2.07618656353766	1.2321759396435	1.20591854005595
"AC003991.1"	1.53774451976005	1.35374689020352	1.47354730450271	1.12949668733539
"AC004009.2"	1.1693340849618	1.19746474828735	1.308644354676	1.09676664552591
"AC004009.3"	0.504755487515307	0.96116207248301	0.847859169080428	0.636847908643931
"AC004023.1"	0.927068413861066	1.02862771726544	0.93622846253953	0.615113294434759
"AC004039.1"	1.11220721413261	1.14433806324498	1.32038326727926	1.01043813270019
"AC004069.1"	7.73317969194064	7.54553350689288	7.6080722566763	8.17190124074689
"AC004076.2"	1.0746205826189	1.48096105369436	0.978560181234335	1.15535588536057
"AC004080.1"	1.3262206918294	1.75660394007664	1.912872046748	1.86326821662469
"AC004080.2"	1.8172189273779	1.88952382221928	2.16630454100598	1.90640783055713
"AC004080.6"	1.2463800595785	1.14076827961534	1.67820273340143	1.39652677885676
"AC004130.2"	1.98599844841686	2.73358740530682	1.83294714292474	1.86269642150361
"AC004148.1"	2.71721458354518	1.45246795400334	2.22351882693742	2.72478036312803
"AC004156.1"	2.82327631411666	2.9468884970683	2.23077963301387	2.44100445508437
"AC004158.1"	0.823677110234084	1.49946400941294	0.766922164778475	0.779436204955416
"AC004160.1"	1.04287599459028	1.65634643333383	1.35943823015448	0.88638165832448
"AC004221.1"	4.45296133433846	3.60131426635377	3.12939519325182	4.48120225660374
"AC004231.3"	0.756028924649478	1.64810442989502	0.791767897104476	0.758074928813145
"AC004232.2"	2.79388478714243	2.9098358926644	2.14164380566038	2.26908086560039
"AC004233.2"	1.36927021783861	1.71705978505896	1.34853184172122	1.22946945444716
"AC004241.1"	1.65506245233558	2.97663379997795	2.04541179921492	1.672287296385
"AC004241.4"	0.915841051909031	1.68423281981	1.33409365294331	0.968799210533653
"AC004241.5"	0.974579954363805	1.64810046416083	0.935238300011594	1.01697063708665
"AC004264.1"	1.59978937486223	1.43827281601748	1.88877927093823	1.24734711901193
"AC004408.1"	1.13953719011149	1.85670852073068	1.29445647960027	1.19336186521988
"AC004408.2"	1.38429656256678	1.83018631189848	1.52672898372935	1.46865433467369
"AC004461.2"	1.06624860579488	1.65435503141437	1.24908157188402	1.15525454925985
"AC004477.1"	4.59572120945121	4.12078899499177	4.35435021628108	4.62889747642259
"AC004490.1"	1.00773805835766	0.85459386359216	0.751260214912334	1.12589414532889
"AC004510.2"	1.34071325981835	2.19725566217175	1.71727683200598	1.30575000306494
"AC004522.3"	1.74094781665837	2.04363443096369	1.72839619440629	1.61835015161809
