"ID_REF"	"GSM349848"	"GSM349849"	"GSM674836"	"GSM674837"	"GSM674839"	"GSM674840"	"GSM674842"	"GSM674843"	"GSM674845"	"GSM674846"
"AC073073.2"	"3.67025901222324"	"3.6528131423087"	"4.04779305410372"	"3.35193295117896"	"3.73749976068743"	"2.92274744603177"	"4.14845605700389"	"3.3465094384525"	"3.97829145565715"	"3.62358984381312"
"AC073111.2"	"6.65150408058414"	"7.19505648608809"	"7.01928263293863"	"6.39615422242226"	"7.00073216721737"	"6.75231075424568"	"7.18810840564645"	"6.78104660774373"	"7.2427389623594"	"6.58221690597719"
"AC073130.1"	"5.17274698155843"	"5.0377843042272"	"5.21316684440391"	"5.22492197182704"	"5.20306465938502"	"4.94941523880698"	"5.10265385697697"	"5.05106579187333"	"5.11882530880258"	"5.1014603933391"
"AC073130.3"	"5.00749693291781"	"4.86082709718822"	"5.22689195460074"	"5.21850399573587"	"4.91283283752338"	"4.87193285783291"	"4.91564699282973"	"4.60268682031065"	"4.91171736074449"	"4.78309636654022"
"AC073176.1"	"5.2755830098538"	"5.43731890349964"	"5.37711597019055"	"5.508251612179"	"5.37421145398707"	"5.53393517727388"	"5.2281361941785"	"5.30108570079557"	"5.42494130060532"	"5.36085047720152"
"AC073188.3"	"3.09583662512636"	"3.20941023233251"	"3.37221767505618"	"3.1230854971801"	"3.21237719351271"	"3.20288682697144"	"3.04270923987105"	"3.11814990832076"	"3.00512569724997"	"3.20196537942401"
"AC073195.1"	"4.59040859677359"	"4.44050646958879"	"4.697956908721"	"4.58617932923704"	"4.4600194651429"	"4.7741130742782"	"4.28859175123602"	"4.49445377917173"	"4.35514626359996"	"4.31118722728565"
"AC073263.1"	"7.37784817516008"	"7.58139688311899"	"7.11426546028563"	"7.63945743690798"	"7.04029870967407"	"7.93608295850581"	"7.03807245665024"	"7.63388008216839"	"6.94975337950067"	"7.72601169830301"
"AC073263.2"	"3.78399292366576"	"3.82880883007171"	"4.05718545747607"	"3.81889761679113"	"3.79611523028706"	"3.96076793777863"	"3.7620333360742"	"3.74849076370731"	"3.80045734648827"	"3.80383873000216"
"AC073263.3"	"5.28492188285983"	"5.3156350576263"	"5.38717641968679"	"5.3219168114317"	"5.13075553809528"	"5.47341080893709"	"5.31839014627275"	"5.25364566534022"	"5.30600781301922"	"5.41413823068179"
"AC073283.1"	"5.65486532017537"	"6.11049683558951"	"5.85330430953667"	"5.88426426096534"	"6.23446507274779"	"5.81847677010389"	"6.05708120791575"	"5.57211626524357"	"6.08696647600808"	"5.68652972440537"
"AC073314.1"	"3.59320729881352"	"3.83294274581224"	"3.81717466969391"	"3.71907269156421"	"3.73524510101209"	"3.75012105750416"	"3.67697571513363"	"3.5063157953682"	"3.73247822260677"	"3.62465017484032"
"AC073316.1"	"4.39191062087025"	"4.45652644184819"	"4.58911605898249"	"4.40067437711725"	"4.0781606942179"	"4.39416622182865"	"4.54730152165351"	"4.44167883081429"	"4.39612980178312"	"4.581469847379"
"AC073321.1"	"4.96544535965769"	"5.02174224673301"	"4.82703435950738"	"5.14902919422765"	"5.18880359277412"	"5.08147464131153"	"4.79923393399183"	"4.88970406526134"	"4.9263365230729"	"4.89048015560959"
"AC073332.1"	"3.97267223307638"	"4.61870058869063"	"4.17942423966535"	"3.98851314584611"	"3.88590802184561"	"4.38452593827743"	"4.07229771834758"	"4.03061811554408"	"4.21130051346206"	"4.7620824489188"
"AC073342.1"	"3.10756396518656"	"3.10520180782048"	"3.01569607362063"	"3.12060241916047"	"3.08487583882304"	"3.11946716609857"	"3.10819476593596"	"3.09647269452144"	"2.99237174379361"	"3.25505645757339"
"AC073389.1"	"4.62069878537254"	"4.8748591680976"	"4.87196164152255"	"4.76583113186471"	"4.92144863620767"	"4.6147605726938"	"4.60512066843761"	"4.56354204135031"	"4.70759435272651"	"4.75867012490764"
"AC073439.1"	"5.16625680183326"	"5.06678456184585"	"5.21810860952841"	"5.26708082409203"	"5.10201788800878"	"5.09762085011317"	"5.07529541972218"	"5.15232175873419"	"5.04886002031217"	"5.02013024094699"
"AC073476.2"	"6.62023873257637"	"6.10174332562093"	"6.84759033727898"	"5.73792580299425"	"6.90047167846287"	"5.9364694726933"	"7.04139815300146"	"5.87598335560516"	"7.02201416851228"	"5.97105462717564"
"AC073508.3"	"4.00493725520631"	"4.37994008275395"	"3.73585552453071"	"4.00641963456555"	"4.05372751765245"	"4.36343675558683"	"4.1887466764804"	"4.41513189038206"	"4.13293564157241"	"4.39450176003234"
"AC073539.1"	"4.08751571035917"	"3.91552507132585"	"4.07001958341431"	"4.04498005704394"	"4.0118846226932"	"3.87072723011695"	"4.03905524828007"	"3.9419282727289"	"4.01645373220691"	"3.88816646752758"
"AC073548.1"	"7.91071493170801"	"8.24640778209156"	"7.87535438666029"	"7.51703875616322"	"8.34652819102944"	"8.17458215804768"	"7.9999370889305"	"7.35310462467978"	"8.5016103112029"	"7.99059346852201"
"AC073548.2"	"5.93801415189392"	"6.27279897704108"	"6.02162306110231"	"5.96302274965998"	"5.86138155594066"	"6.27429615769132"	"6.20091708759937"	"6.023096934438"	"6.07171342083056"	"6.02699132239554"
"AC073569.2"	"6.49680672969161"	"6.21129054222541"	"6.40232837428168"	"6.42801048508699"	"6.54059367878229"	"6.26744339612084"	"6.40303781858852"	"6.06228719979948"	"6.22899572891883"	"6.26367518064945"
"AC073592.8"	"4.59584975977817"	"4.61098734178656"	"4.66250744098247"	"4.79112379447539"	"4.54327650903711"	"4.79414058004368"	"4.20816073858086"	"4.30769750876063"	"4.54693463870915"	"4.3601094694762"
"AC073593.1"	"4.90414863436231"	"4.99002631636045"	"4.9108610357859"	"4.9249919389693"	"4.94220242072512"	"5.17544770662649"	"4.74685902083697"	"4.75027757605362"	"4.88627804203533"	"4.80901921356452"
"AC073611.1"	"9.24313617590807"	"9.46706270513892"	"9.59484721092617"	"8.51451961747363"	"9.75698396571689"	"9.40626040535428"	"9.34406186122166"	"9.06715095905809"	"9.17884567472112"	"8.97813651958041"
"AC073641.1"	"5.09241770701339"	"5.0192992599371"	"4.81459776778987"	"4.95224907737322"	"4.75749034751878"	"5.35283235289483"	"4.49675416400731"	"4.98773192067705"	"4.790727619683"	"5.06029406067547"
"AC073857.1"	"7.13001901874359"	"7.77577665012038"	"7.21786653889515"	"7.33711429179512"	"7.22467013853373"	"7.35467662246734"	"7.24359219970751"	"8.02193388398378"	"7.184053049431"	"7.68839139534468"
"AC073864.1"	"3.66734101166529"	"3.698687041866"	"3.50558339739022"	"3.6040134236132"	"3.93157715508436"	"3.70396533462565"	"3.60131311261227"	"3.50816755928696"	"3.76625862954072"	"3.70833967730336"
"AC073869.1"	"7.99521156916894"	"8.00088465732728"	"7.70078672863021"	"8.10593536109358"	"7.71751695308162"	"8.29405376784188"	"7.96147837866162"	"8.03792092732946"	"7.83375929383407"	"8.04218798123616"
"AC073896.2"	"8.08609938039604"	"8.39362472598014"	"8.03752645220993"	"7.95165820194866"	"8.26596969217813"	"8.57951413128239"	"8.15674425167138"	"8.18247278507573"	"8.18019097257686"	"8.32488815273488"
"AC073896.4"	"8.83079112229755"	"8.3429520788892"	"9.00183450670033"	"8.56994673332329"	"8.4629628457255"	"8.71345360902186"	"8.70262760213996"	"8.23019335834271"	"8.48738759782976"	"8.575904486447"
"AC073957.2"	"3.74193216847217"	"3.96608230424243"	"3.73835053251018"	"3.83713165297977"	"3.51611412671358"	"3.79968845583967"	"3.39344550184435"	"4.4840207065216"	"3.57908751602358"	"3.69241265153353"
"AC073957.3"	"5.06133566187967"	"4.7230376495491"	"4.91829725419051"	"5.03868697460588"	"5.02351853304335"	"5.04519117345784"	"4.75685258713315"	"4.7122801589572"	"4.81255084930204"	"4.66977054340148"
"AC074008.1"	"5.03721636847366"	"5.23458453941237"	"5.25028354184233"	"4.51434625431332"	"5.93739805493514"	"4.42493183724337"	"5.69954630698005"	"4.76660156219213"	"6.24326119495423"	"4.83547540903956"
"AC074032.1"	"6.63930866940409"	"6.78746438599632"	"6.65314108384295"	"6.64538711132893"	"6.47218800976737"	"7.20569213664375"	"6.19766141265623"	"6.44975021165722"	"6.44376254322405"	"6.56480069698655"
"AC074035.1"	"2.83781273332602"	"2.97478775260496"	"2.70432522648747"	"2.94232332105321"	"2.85323321240449"	"2.92709875616675"	"2.94686130712754"	"2.88315043058917"	"2.90711858305675"	"3.00805420291356"
"AC074050.3"	"6.45823318809222"	"6.59693462709752"	"6.94154099845091"	"6.3968086700622"	"6.96139872351041"	"6.03844884335762"	"6.64037946730086"	"5.99670655220168"	"6.92588674782787"	"6.08002824832773"
"AC074212.1"	"5.25241627332347"	"5.33101125039289"	"5.16666453233655"	"5.47470144131158"	"4.96321693986232"	"5.53451276229172"	"5.35512939041208"	"5.10432468690657"	"5.30487624773089"	"5.34879446929265"
"AC074387.1"	"3.55243372488118"	"3.86028083250763"	"3.83110154818855"	"3.78304288803107"	"3.81959081342181"	"3.61070940963839"	"3.56489098654166"	"3.41183711302507"	"3.73302083230016"	"3.63435105306273"
"AC076966.2"	"2.73622150125351"	"2.50424235674162"	"2.66364673110431"	"2.60750025847603"	"2.78542647424423"	"2.544491665213"	"2.70494818579001"	"2.54220137637293"	"2.57802420725254"	"2.48402251160855"
"AC077690.1"	"3.11902062427677"	"3.05786423128987"	"3.28180708195379"	"3.00604578468705"	"3.0921495965553"	"3.14407812721273"	"3.14910690281843"	"3.13924993115125"	"3.01624988636999"	"3.00755553005917"
"AC078795.1"	"3.23039488868901"	"2.97291527431296"	"3.15674156073869"	"3.17387630876698"	"3.06247160750443"	"3.01657976001795"	"3.11990612769521"	"3.20855527617626"	"2.94048948799015"	"3.10284607590544"
"AC078795.2"	"3.03012447303853"	"3.38851156688007"	"2.97151406722048"	"3.20270143121138"	"3.24288064871608"	"3.25471422478641"	"2.98465619521153"	"3.38924908069528"	"3.08973320578737"	"3.22377505764419"
"AC078795.3"	"3.58247321334843"	"4.09573495517125"	"3.38164059932721"	"4.07995378332773"	"3.2915073044095"	"3.85459410222065"	"3.1989679763821"	"4.37472323857678"	"3.19989513429501"	"4.48332020252047"
"AC078814.1"	"3.26569742438054"	"3.39808722308297"	"3.32845017875306"	"3.33820980597692"	"3.5784345253955"	"3.45381191676662"	"3.17420413518313"	"3.14868331856476"	"3.25160583277133"	"3.1844372879494"
"AC078816.1"	"2.82807998575287"	"2.71135727864116"	"2.54226875278468"	"2.66892594245613"	"2.67703000865135"	"2.67478736130217"	"2.81882899465644"	"2.91422411715954"	"2.72876073956668"	"3.0156179959128"
"AC078842.2"	"3.28471842674958"	"3.33947426805495"	"3.31273075450962"	"3.65846471944279"	"3.30441472265376"	"3.40048576607148"	"3.33922394487429"	"3.11996921937933"	"3.12322132171573"	"3.21546372212511"
"AC078846.1"	"4.82300556100497"	"4.90001106427658"	"5.06954020969915"	"4.88784836148473"	"4.78315566354344"	"4.94138998085234"	"4.87556119958743"	"4.86959807364902"	"4.87121405249842"	"4.75891300418117"
"AC078860.3"	"3.70932494531685"	"3.98151158261771"	"3.93936489267671"	"3.73453352311762"	"4.09298643343265"	"3.95568425375164"	"3.79019484778996"	"3.68134339333383"	"3.90559359208368"	"3.95746127590583"
"AC078880.2"	"3.0014648732659"	"3.13537269750176"	"2.97444797971702"	"3.05086195352203"	"3.10473890017321"	"2.96547694274305"	"3.30787339974621"	"2.89586737114042"	"3.12009663967979"	"3.02348461865324"
"AC078881.1"	"3.29843675896762"	"3.09061425014929"	"2.99414357059812"	"3.39363613482804"	"3.02323061751465"	"3.21115036403801"	"3.22958229749855"	"3.23958359745135"	"3.22593789983047"	"3.31727784479605"
"AC078925.3"	"4.80578590641347"	"4.73034405417152"	"4.73454383034797"	"4.82326758395441"	"4.7604841100327"	"4.9635123069524"	"4.57747374284826"	"4.58389087628396"	"4.75475358463432"	"4.69140175946504"
"AC078925.4"	"4.61350360628837"	"4.73938717151055"	"4.72568945824256"	"4.72239469009144"	"4.6212128494999"	"4.75917249547114"	"4.59731924078486"	"4.64830732786231"	"4.62699342533434"	"4.92492210006827"
"AC078980.1"	"2.84467338258204"	"2.77340489454084"	"2.9171828004071"	"2.81721057258091"	"2.89007590192311"	"2.85938453884752"	"2.84539036986477"	"2.85172240181675"	"2.68668167742443"	"2.63444089253642"
"AC079035.1"	"3.03270412341484"	"3.13237275583125"	"3.0784045045833"	"3.14212385988041"	"3.15860691694192"	"3.24139507843834"	"3.09812548607083"	"2.92099635773775"	"3.16685133644455"	"3.08577374623015"
"AC079089.1"	"3.00638205700295"	"3.25366880252271"	"3.10146631806737"	"3.305043624801"	"2.85870257228957"	"3.16295918041713"	"3.07697173666128"	"3.20115697585076"	"3.179447479664"	"3.1939325280933"
"AC079140.6"	"4.11701795011397"	"4.10780631169012"	"4.0491320426188"	"4.19123888979324"	"4.06858704406165"	"4.23581199813192"	"4.2435056371138"	"4.02390896067205"	"3.94968453134525"	"4.20330094528095"
"AC079142.1"	"3.60766342735246"	"3.7950203834799"	"3.74448934451691"	"3.66271053655858"	"3.74504556353036"	"3.92507773407047"	"3.31691578492035"	"3.52166824675805"	"3.52387291690172"	"4.00247376660007"
"AC079145.1"	"4.58366858584957"	"4.87628657674166"	"4.80027722815971"	"4.90626269888986"	"4.64116913218033"	"4.9484165909211"	"4.43953261824189"	"4.40147561022238"	"4.60622613352865"	"4.97764598784362"
"AC079148.1"	"2.66325645618731"	"2.6136825463213"	"2.77957403041163"	"2.48505373274811"	"2.62397245564904"	"2.56109777457444"	"2.7900136190407"	"2.70720976085516"	"2.56944617097668"	"2.61179316016972"
"AC079160.1"	"3.52965766001243"	"3.20891068572819"	"3.61564959891536"	"3.45817178592565"	"3.05905938855998"	"3.42658247613835"	"3.28111474195344"	"3.36070323870605"	"3.35117667431305"	"3.36314838680283"
"AC079171.1"	"3.5293255436105"	"3.60591661177471"	"3.6852878096038"	"3.64290185747683"	"3.6611833115556"	"3.5565760171789"	"3.62786783015137"	"3.63641072321286"	"3.45383893089941"	"3.43183932798631"
"AC079174.2"	"3.350748222127"	"3.29250896592071"	"3.60047499448016"	"3.41675434311487"	"3.43038711085701"	"3.13454641525645"	"3.48962352252131"	"3.14187819892692"	"3.21841019964714"	"3.13662951835464"
"AC079228.1"	"9.88910637903433"	"9.40813185973203"	"9.15726369147778"	"10.0998313181563"	"9.23326086569506"	"10.3522446706058"	"9.20223680239212"	"9.62660719140401"	"9.08589704738998"	"10.1582206698705"
"AC079248.2"	"3.30548051121713"	"3.33806189470604"	"3.39340418622954"	"3.41030437784512"	"3.30889194595773"	"3.2881615986837"	"3.26166981295569"	"3.28517966770085"	"3.26874750615316"	"3.36922314056399"
"AC079305.1"	"4.94307124128018"	"4.96100494896458"	"4.97877220687212"	"5.10927933616871"	"4.89645265890127"	"5.03052258270381"	"4.902451454385"	"4.67892437123134"	"4.99246897121945"	"4.94671078950294"
"AC079316.2"	"3.73869312619262"	"3.85690236030986"	"3.89656302724342"	"3.78400391530848"	"3.9895541126685"	"3.83954024127012"	"3.61062568661161"	"3.86463959763083"	"3.8708854109733"	"3.77113637789514"
"AC079322.1"	"2.8667007948604"	"2.86760001581999"	"2.89854691973287"	"3.01076464354776"	"2.91093482852512"	"2.8158901901113"	"2.97376878754481"	"2.71006781346394"	"2.94173983653607"	"2.87086717327334"
"AC079328.2"	"6.3359575194043"	"5.35340444089693"	"6.0611695971813"	"4.81467380069455"	"5.89040906194348"	"5.64755296189602"	"6.71355516233282"	"4.89267666080614"	"6.74832740355379"	"5.85384510291177"
"AC079331.1"	"7.0831090626369"	"6.6555269203648"	"7.38985451313604"	"6.16118574364038"	"7.83787585077735"	"6.38956558839544"	"7.38320214049391"	"6.15486794876991"	"7.56704688441332"	"6.13592171645535"
"AC079336.2"	"3.28206291774104"	"3.31098489611968"	"3.50751452136348"	"3.43242898797665"	"3.35210669693409"	"3.31244381434551"	"3.28890285696579"	"3.23587398886777"	"3.17040326286972"	"3.03276582062484"
"AC079385.2"	"4.2590116481021"	"4.46777871367169"	"4.61648846201705"	"4.43682417222902"	"4.4175743711535"	"4.41324898088901"	"4.42335783963455"	"4.39651180141716"	"4.46061244793973"	"4.45712843729534"
"AC079416.3"	"4.79402200825948"	"4.74953904049206"	"5.07273052629414"	"4.91572718895489"	"4.84738340845444"	"4.74673222736185"	"4.62642299022857"	"4.51003388729568"	"4.67300090475435"	"4.53648714354007"
"AC079465.1"	"3.9752067735446"	"4.22420303695213"	"4.12822648921489"	"4.05692660172"	"4.23290524933767"	"4.12300864337848"	"4.24348225080002"	"4.19804680929529"	"4.10022444466764"	"3.94520089442102"
"AC079601.1"	"5.4419017427535"	"5.42621052851492"	"5.46850066207727"	"5.47185758719156"	"5.4604166211957"	"5.52123804254784"	"5.39392676299317"	"5.58620146712838"	"5.39398730470474"	"5.50404468394751"
"AC079742.1"	"4.46532529144898"	"4.76794329670294"	"4.55073389925946"	"4.99064055488989"	"4.5766354242344"	"5.07754202054958"	"4.33709185521875"	"4.24380218350772"	"4.32046254431485"	"4.53729584969976"
"AC079781.5"	"8.83450932537448"	"9.85453383538052"	"7.4997884377291"	"10.4486899574149"	"7.66210218665397"	"11.0223774014382"	"8.0130904634077"	"9.95309397726615"	"7.8487915782052"	"10.9592690359355"
"AC079807.1"	"4.40313165502724"	"4.27707598955643"	"4.47814721252235"	"4.35125331240638"	"4.46322238181001"	"4.57854702919984"	"4.52977921934541"	"4.22592607331694"	"4.32911774800079"	"4.3726166166959"
"AC079834.1"	"3.52492426327978"	"3.8796882930057"	"3.61173905673334"	"3.67379642015293"	"3.62188693140985"	"3.67379642015293"	"3.5382900765647"	"3.85857575435943"	"3.7237798449059"	"3.82611023302244"
"AC079922.2"	"5.9005334531161"	"6.40583419836687"	"5.65525772358141"	"6.54049965187923"	"5.51063841049033"	"6.85728229715578"	"5.67639709694585"	"5.74612463652934"	"5.71149989879575"	"6.97323117240491"
"AC080013.1"	"3.41626966104501"	"3.48844300150018"	"3.60473298998576"	"3.56018351369435"	"3.50085138841625"	"3.43574347276054"	"3.41116081436396"	"3.25299809102731"	"3.37996497299959"	"3.48055386922342"
"AC080038.1"	"5.03269336854603"	"4.78120435516754"	"4.68439671842241"	"4.82318558624135"	"5.14323535046626"	"4.93790046956813"	"4.85687060443436"	"4.72881400593702"	"5.04094083382039"	"5.28935193493967"
"AC080080.1"	"4.16379720763813"	"4.14609670986807"	"4.30225029785222"	"4.40607275954982"	"4.17688425931089"	"4.19341839669052"	"3.94930517953367"	"4.08990035794761"	"4.01135806180903"	"4.09334262875315"
"AC080112.1"	"5.74045153274746"	"5.72719069430213"	"5.8803014010469"	"5.94777697857885"	"5.74303221852895"	"5.79199865063131"	"5.69152124927372"	"5.67201347010766"	"5.69058858539809"	"5.79448143543449"
"AC080129.2"	"3.77776366985009"	"3.95016000583144"	"3.7740975064097"	"3.69298905182208"	"4.07800171007817"	"3.77350285515065"	"3.77413086715897"	"3.90157563180985"	"4.02285420438005"	"4.00955446609477"
"AC080188.2"	"3.39848900780049"	"3.60403210960095"	"3.52884972859635"	"3.59133343042741"	"3.71082603527787"	"3.55479836288406"	"3.41010205350395"	"3.50546825113228"	"3.55190135594263"	"3.53120736456566"
"AC082651.1"	"7.60985152184932"	"7.29896436598934"	"7.43456186771868"	"7.39634690020092"	"7.64122271935009"	"7.30647678712759"	"7.6317898955695"	"7.48168648923704"	"7.75131688297251"	"7.37739871745236"
"AC082651.3"	"3.31363519648788"	"2.97061472902754"	"3.17422915842637"	"3.18694140581569"	"2.99591772714832"	"3.36337305234739"	"3.08025754792616"	"3.0170444987302"	"3.09497553161669"	"2.97431346193001"
"AC083799.1"	"7.3123051414454"	"7.18464142512768"	"7.25363256766848"	"6.50319816124612"	"7.75209636445533"	"6.96332226112824"	"7.27905154850865"	"6.72189162254574"	"7.68667158932601"	"7.0074576304311"
"AC083801.2"	"3.72545170747722"	"3.89498000906173"	"3.94562978217291"	"3.94146779645451"	"3.70810957155076"	"3.67906098723467"	"3.83096600271646"	"3.40874995400057"	"3.79566211997036"	"3.79901123714985"
"AC083805.1"	"5.29932308572287"	"5.21363188313774"	"5.19655130152342"	"5.52849660253296"	"5.20774502737541"	"5.19603678614771"	"5.27646290984359"	"5.27005372708563"	"5.35034373303779"	"5.29869314874542"
"AC083805.3"	"6.18078690507574"	"6.14596354170707"	"6.55730240435765"	"6.55819628170358"	"5.96518074240023"	"6.33003845590668"	"5.80933421418818"	"5.94354911301838"	"5.83426965649979"	"6.27255080951035"
"AC083841.2"	"4.87612655586309"	"4.60368687165146"	"4.72833723889404"	"5.22750748691951"	"4.60709575351162"	"4.78699916104535"	"4.61628990252709"	"4.51986255101955"	"4.5441147601115"	"4.67611616296701"
"AC083843.2"	"5.23924883943195"	"5.1964097666004"	"5.78807642100257"	"4.6297039309583"	"5.71902712313302"	"4.78332361181815"	"5.47076565719606"	"5.34486592314505"	"5.41722583423188"	"4.50870658308142"
"AC083862.1"	"6.13150610468782"	"5.72397637361056"	"5.80814171841013"	"5.91109833292582"	"6.16538839019478"	"5.80693275986221"	"5.75827843075528"	"5.62599823839934"	"6.42012314838287"	"5.87431628971041"
"AC083864.3"	"2.76364965278197"	"2.68262364280477"	"2.78281604124888"	"2.82346978442877"	"2.51805534874166"	"2.74154568439302"	"2.75785171648616"	"2.58166979504113"	"2.71691891995987"	"3.00089624225538"
"AC083973.1"	"6.67590616337431"	"6.60428586171299"	"6.86391072643806"	"6.90340127633109"	"6.62313193366987"	"6.76555441423002"	"6.59779054522669"	"6.41526060246468"	"6.50674239069437"	"6.57054844245358"
"AC084018.2"	"3.0280251729885"	"3.01598287109609"	"3.00848075798977"	"3.0492665732306"	"3.02974128817358"	"3.02392700738444"	"2.85088169311465"	"3.09339121832423"	"3.00691329464338"	"2.91988129161089"
"AC084024.3"	"9.60298840596246"	"9.64473659102966"	"9.55663602309365"	"9.7222753544739"	"9.65719391377914"	"10.044164755352"	"9.27518426855927"	"9.27250802755452"	"9.17170362062405"	"9.85815016340404"
"AC084036.1"	"4.65774553229626"	"4.86435724107724"	"4.92038332819382"	"4.9121957634305"	"4.7720332622882"	"4.87222370333232"	"4.68172659266025"	"4.47724710038758"	"4.70674554480121"	"4.73193079798217"
"AC084125.1"	"6.59026188443571"	"6.68234235912401"	"6.4509046865398"	"6.80148616454331"	"6.45416114277398"	"6.73288043678901"	"6.61341553363529"	"6.66498630952841"	"6.53086356276788"	"6.86762745466807"
"AC084198.1"	"8.71642241312681"	"8.22094709679592"	"8.21236334831478"	"8.17155866985172"	"8.52320041270407"	"8.44899333654865"	"8.21393240687566"	"8.68269428545851"	"8.26745542449251"	"8.77723836551263"
"AC084262.1"	"3.22672031778507"	"3.68912006455949"	"3.48848226932612"	"3.79518010042182"	"3.1373343902386"	"3.51108779021704"	"3.66512689900287"	"3.2227753258134"	"3.50412189012457"	"3.38386283012955"
"AC084375.1"	"3.97491369261348"	"4.34779579829195"	"4.48356328550026"	"4.21593630926335"	"4.33745412038476"	"4.15157678003458"	"4.10015485270907"	"4.02287578935991"	"4.08420494382695"	"4.18389168183232"
"AC084398.2"	"7.35041515749085"	"7.0300900447838"	"7.14056628444625"	"7.39548731507958"	"7.22274302726003"	"7.12322753902928"	"7.25973375419473"	"7.57798359067764"	"7.32341117801097"	"7.00655981785501"
"AC084756.1"	"6.6926425489261"	"6.84765613208521"	"6.74446873751631"	"6.28775299713921"	"7.26332230833662"	"6.14755582731024"	"7.14408843901432"	"6.69516549709561"	"6.96299467431818"	"6.50961323841956"
"AC084757.3"	"2.87935173081895"	"3.18880657008981"	"3.01770377752804"	"3.08902771545765"	"3.10134387226981"	"3.20250807136745"	"3.09133317763712"	"3.0590592696092"	"2.66858467766796"	"2.9505964218898"
"AC084757.4"	"3.23052060266583"	"3.54644748625298"	"3.35958410229887"	"3.48976375786671"	"3.34220649560937"	"3.12068928368219"	"3.35020919052081"	"3.62295846687536"	"3.25097368732774"	"3.54287759391435"
"AC084781.1"	"4.4765685128744"	"4.66774557125944"	"4.55473645490974"	"4.57268561527628"	"4.5680707586617"	"4.58796248022168"	"4.33684211986453"	"4.2341128114862"	"4.61261445564462"	"4.48136768334236"
"AC084782.1"	"2.61014756487556"	"2.53660412653036"	"2.52012112676054"	"2.53040480453871"	"2.60489973268098"	"2.50164535568902"	"2.54655182963285"	"2.6154199919126"	"2.65147462664516"	"2.67424602697205"
"AC084816.1"	"3.37380702135861"	"3.05448737554209"	"3.28549308053458"	"3.24579649545507"	"3.15853340016533"	"3.13588438735639"	"3.06547208995042"	"3.16991820843048"	"3.43812733646925"	"3.13879098815615"
"AC084824.4"	"4.11715315382791"	"3.75834901625866"	"4.02559297530126"	"3.71049629960283"	"3.83801804563065"	"3.57985846066737"	"4.136941879964"	"3.77350401553917"	"3.92264482451866"	"3.79059888923138"
"AC084824.5"	"9.06204188782884"	"9.17892433798732"	"8.61917389226881"	"9.14990246148446"	"8.84816705155013"	"8.78864039107065"	"8.91036217304731"	"9.6165559361606"	"9.13980109853099"	"9.18801588858072"
"AC084866.1"	"2.54447823789102"	"2.73208610805989"	"2.64809968068204"	"2.54808127511919"	"2.81045070054765"	"2.60515912912896"	"2.53261470764032"	"2.68058886695651"	"2.59041111217715"	"2.58081007439699"
"AC084876.1"	"8.37354745428619"	"8.55005352266784"	"8.37278938492267"	"8.30028056448892"	"8.47251281598228"	"8.7419470074198"	"8.07681255737504"	"8.95274113015906"	"7.91279921499965"	"8.36111913379686"
"AC084876.2"	"2.77140199859313"	"2.942606684776"	"2.81993303521938"	"2.95592637552228"	"2.84865960184552"	"2.96243337239702"	"2.78862374051009"	"2.8040543636446"	"2.85569008850651"	"2.80365407535617"
"AC087071.1"	"4.35956434438259"	"4.23630376299328"	"4.1558657015108"	"4.56426396908555"	"4.12641794936711"	"4.55552096298665"	"3.72019794360695"	"3.97082616174938"	"4.16982841731658"	"4.20635882038728"
"AC087164.1"	"4.59590681090273"	"4.45247082072692"	"4.64616681955598"	"4.63615560347482"	"4.59786972098995"	"4.59714745325645"	"4.36572603799642"	"4.19512109227873"	"4.4695683506277"	"4.48503033384193"
"AC087164.2"	"7.33279278868052"	"7.7212954051695"	"7.53870003722737"	"7.50070446218699"	"7.18653768381094"	"7.72798637650736"	"7.50397991820352"	"7.3384352029583"	"7.31231751001511"	"7.54330413014644"
"AC087190.3"	"7.42370051688678"	"7.23958683868053"	"6.74144860457369"	"7.3290676328062"	"7.40726319065441"	"7.60940196358538"	"7.12847291517751"	"6.99650421096296"	"7.57902683280168"	"7.43178128865723"
"AC087235.1"	"2.84311528481179"	"2.53495464345339"	"2.54826554330781"	"2.58239064970262"	"2.66998950537732"	"2.78606244698134"	"2.81247134875761"	"2.64536074396313"	"2.56455965244956"	"2.79230023704717"
"AC087276.2"	"6.89697450472331"	"6.57891326125385"	"6.41432106319356"	"6.93043095737578"	"6.63914463423103"	"6.42925380618299"	"6.50223704220165"	"6.75204710925745"	"6.54753423251196"	"6.73359949969298"
"AC087284.1"	"5.52726683969693"	"5.35588269157364"	"5.8252083451244"	"5.18533827221959"	"6.01164143930227"	"5.27706975048452"	"5.90071294127967"	"5.0871260367397"	"5.91493826363413"	"4.91421821653644"
"AC087289.2"	"4.06757031317801"	"4.08804426675385"	"4.18090442033138"	"4.26611868720689"	"4.16075533930635"	"3.96341361417435"	"4.06257558522951"	"3.93154473477893"	"4.07636939085394"	"3.93128412320749"
"AC087292.1"	"9.54011879739901"	"9.33542861491637"	"9.56579596951244"	"8.83647503725976"	"10.1352567346345"	"9.14049884191814"	"9.61661028489609"	"9.03472615804202"	"10.1297262562063"	"9.11164127255956"
