"ID_REF"	"GSM573357"	"GSM573358"	"GSM573359"	"GSM158184"	"GSM158186"	"GSM158187"
"AC087521.1"	"3.71646927119943"	"3.38101229518309"	"3.62915321055863"	"3.64300747986484"	"3.68595934317724"	"3.38219919831395"
"AC087521.4"	"9.83535870637734"	"9.89562308220846"	"9.865613573509"	"9.59578869748432"	"10.1513024393999"	"9.80479387177655"
"AC087667.1"	"2.72739579083353"	"2.88818656704917"	"2.90594346366993"	"2.88314318810551"	"2.91224130767957"	"2.72893116465016"
"AC087672.2"	"4.21801965557846"	"3.89262486409377"	"4.1985411608902"	"4.28146916166502"	"4.18269836331208"	"3.81780057216147"
"AC087741.1"	"4.76534129942872"	"4.47370516958573"	"4.52629048523588"	"4.80201663748819"	"4.45414609367352"	"4.4989269490793"
"AC087854.1"	"4.59207114354256"	"4.66420879464507"	"4.76838199858644"	"4.56601887259802"	"4.84727951081576"	"4.60197940703879"
"AC087897.2"	"2.85769412607868"	"2.90360234105221"	"2.79743444967692"	"2.91413517393041"	"2.74348316258554"	"2.90164725904054"
"AC089984.1"	"3.71925407372409"	"4.00215335601819"	"3.88996110096711"	"3.93603779525257"	"3.93451717034667"	"3.73771365404884"
"AC089987.2"	"4.23147959008104"	"4.11462256298803"	"4.139986860384"	"4.39119371473866"	"3.98257619359483"	"4.0984702058563"
"AC089998.1"	"3.046001330943"	"2.76098655619429"	"2.89896640674215"	"2.85700341911924"	"2.98322423495237"	"2.86221669650243"
"AC090001.1"	"5.10146375137331"	"5.40776913768642"	"5.29621451772143"	"5.31865416925175"	"5.26371192308397"	"5.21776204110809"
"AC090023.2"	"9.16581894145819"	"8.87849191981648"	"8.9307485979436"	"8.66997184706564"	"9.16860594869867"	"9.09835250001566"
"AC090061.1"	"4.06607345958566"	"3.56860500195329"	"3.7441693301388"	"4.01725420022145"	"3.76944484694503"	"3.56027582445396"
"AC090114.2"	"4.16844171701664"	"4.33821970915087"	"4.23760695893303"	"4.31016971829164"	"4.15379259757067"	"4.28855250097129"
"AC090136.3"	"2.46383462359594"	"2.32608387678594"	"2.40673673624321"	"2.40907941291533"	"2.31866401256069"	"2.47284213683983"
"AC090152.1"	"4.01583826656133"	"4.25371629899681"	"4.24496035575193"	"4.5146703285316"	"3.68454616118242"	"4.26676330055708"
"AC090181.3"	"4.74093099667709"	"4.72817241489134"	"4.65752405860061"	"4.68181887717281"	"4.75203763586712"	"4.72551009498579"
"AC090197.1"	"4.74736781801735"	"4.37848805852224"	"4.46313185408236"	"4.49611108789873"	"4.58522022330042"	"4.5152603718688"
"AC090198.1"	"6.99561082571331"	"7.21913781016739"	"7.09607483898412"	"6.95954749935349"	"7.0791448441889"	"7.25599976106809"
"AC090204.1"	"4.36045738627168"	"4.64012003172469"	"4.64990411378095"	"4.50084392686421"	"4.21328508890803"	"4.88899403976186"
"AC090229.1"	"3.20172697640857"	"3.06506738096023"	"3.19251222495621"	"3.29318465154818"	"3.21847423960283"	"2.93473683743536"
"AC090236.1"	"4.66963704597636"	"4.55873340674894"	"4.55873340674894"	"4.77134160070195"	"4.30713960257112"	"4.68387159239396"
"AC090260.1"	"3.32835325898662"	"3.24135748041585"	"3.21882725548929"	"3.29951253684516"	"3.26837831866701"	"3.23767842349481"
"AC090286.1"	"4.50732739550417"	"4.36219870060129"	"4.50952124299446"	"4.47120668615477"	"4.55910621112181"	"4.35806965164923"
"AC090337.1"	"2.14368328006309"	"1.90930691190333"	"2.09179655624636"	"2.15273165402316"	"1.9436532052123"	"2.03630425445069"
"AC090340.1"	"3.67631285357643"	"3.39505699934066"	"3.6806371870596"	"3.78486832619766"	"3.36079275373173"	"3.58972931789004"
"AC090398.1"	"3.50124300743387"	"3.82738175887483"	"3.51216326315515"	"3.65262038189303"	"3.49425799657579"	"3.69003430649601"
"AC090409.1"	"3.9302834257611"	"3.87877878501959"	"3.68970237712884"	"3.98206093530971"	"3.70686039070093"	"3.80739629015402"
"AC090506.2"	"2.02762457156059"	"2.09157815493193"	"1.92345520046627"	"2.10411678317546"	"1.96891815469271"	"1.96723396110285"
"AC090510.1"	"4.09489769264296"	"4.17812645254627"	"4.03867825828039"	"4.04225315556706"	"4.22423452943256"	"4.05888405833218"
"AC090510.3"	"5.95919102464402"	"6.01832024143811"	"5.8620992096397"	"5.93006250562916"	"6.04230771823067"	"5.87432499955439"
"AC090515.2"	"3.62869270337246"	"3.85789286354725"	"3.54042260509748"	"3.56028325856499"	"3.77100516704777"	"3.68791862881802"
"AC090515.4"	"2.91443844233249"	"2.72987906463913"	"3.07861527324549"	"2.82351512943012"	"3.12052142814988"	"2.75139002219099"
"AC090517.5"	"3.67129499716611"	"3.59462713965443"	"3.66366184844573"	"3.67220422509641"	"3.51092294500544"	"3.7485260294332"
"AC090518.1"	"2.87072612268215"	"2.86109500923957"	"2.81547790344309"	"2.93189919722053"	"2.68326233097195"	"2.9287687055255"
"AC090531.1"	"3.22967276131955"	"3.2260129617394"	"3.13057373861553"	"3.20079550135144"	"3.21876888395553"	"3.18610431327611"
"AC090574.1"	"2.22379592711569"	"2.10078447180901"	"2.12587936821775"	"2.14890590251357"	"2.16383469555579"	"2.14405834019463"
"AC090578.1"	"2.45460296511989"	"2.55907056197891"	"2.24510239308627"	"2.46862352995418"	"2.32898333878192"	"2.44667665845742"
"AC090607.1"	"4.14799779273162"	"4.28467832536192"	"4.10382815828917"	"4.28626696171247"	"4.19571168935369"	"4.06133167074168"
"AC090607.4"	"5.90956913449165"	"6.06637655558501"	"6.17606681405375"	"6.22307429875077"	"5.9741380604565"	"5.93175181513823"
"AC090616.6"	"5.70121976986496"	"5.49046184838243"	"5.38439449191973"	"5.50861424394528"	"5.33271385178704"	"5.72254022578156"
"AC090617.10"	"3.95156108527221"	"3.84263144148932"	"3.67891419861142"	"3.83292321989125"	"3.72177989671603"	"3.913137240275"
"AC090617.3"	"7.48754797132935"	"7.30307385480592"	"7.30567897066109"	"7.5364078875712"	"7.15136269861507"	"7.38188086899482"
"AC090617.5"	"5.21609246603005"	"5.33359924383817"	"5.65438899856392"	"5.52462098921538"	"5.16636116827188"	"5.48646019809007"
"AC090643.1"	"3.04296895599959"	"3.17150917712488"	"3.04296895599959"	"3.12561219608401"	"3.04977162554492"	"3.0936955967928"
"AC090707.1"	"4.05551430211554"	"4.31033993150743"	"4.38282296755381"	"4.32687441687716"	"4.27459992222747"	"4.14986064373299"
"AC090740.1"	"3.12438068095107"	"3.04268185929753"	"3.18385539098461"	"3.11129734148625"	"3.23021456373408"	"3.00899696169619"
"AC090772.3"	"6.01479541770116"	"5.9664044051777"	"5.86510777707495"	"6.03393493080496"	"6.0190149211895"	"5.77668487844549"
"AC090772.4"	"5.42124912824533"	"5.58871887325469"	"5.7397203345583"	"5.08296597618856"	"5.92825272592045"	"5.67410316349471"
"AC090821.2"	"3.89542745420235"	"3.48561359423424"	"3.63426929333717"	"3.7561280789422"	"3.5356690165565"	"3.70766272443125"
"AC090825.1"	"3.68165735874171"	"3.82101268618694"	"3.76801750167611"	"3.81523691280734"	"3.79815376592633"	"3.66535106459761"
"AC090907.1"	"4.51046679052845"	"4.76969821057536"	"4.78313072787685"	"4.81886694292286"	"4.50897367327988"	"4.72702599437368"
"AC090921.1"	"2.90047604484082"	"3.34721760007139"	"2.96082315432927"	"3.11051129598821"	"2.92320907304408"	"3.14752334584885"
