"ID_REF"	"GSM710977"	"GSM711464"	"GSM711666"	"GSM711686"
"A1BG-AS1"	4.44326603697231	4.33304977560328	4.10915132501592	4.18041049599096
"A2M-AS1"	4.54777961837063	4.65897764616552	4.24897821429623	4.2354396365727
"AA06"	4.36992187684098	4.30176069082198	4.44992634139613	4.28185955356418
"AATBC"	3.58055758141306	3.5301241740162	3.67224354304938	3.4343666835882
"ABALON"	4.87723729702796	4.59497868354085	4.7962491248751	4.67781996285623
"ABCA9-AS1"	2.72372925250584	2.86956340142459	2.67339650550799	2.53335413392047
"AC000032.1"	6.22711492268969	6.32002472277633	8.79507264581693	9.05917742664096
"AC000068.2"	10.5815068252755	10.5467618280842	10.6199175011166	10.6504334081884
"AC000120.1"	9.16497260233261	9.11523864686608	9.04422409976664	9.09206223529775
"AC000123.2"	5.83367141407626	6.17779065213499	5.92780989661159	6.19615338335827
"AC000123.3"	5.59970900318209	5.33579701219259	5.60678570756078	5.74713311211592
"AC002044.1"	9.48596899523168	9.56114063096573	9.48476847927663	9.60279840590569
"AC002059.1"	4.70969623945625	4.53560185444976	4.83834576651686	4.65863792629215
"AC002064.1"	3.32885255696374	3.3164440309123	3.16390265100116	3.14887755227226
"AC002070.1"	3.81666211618984	3.74159232473108	3.23660606538959	3.5874629848687
"AC002094.1"	7.81953752573565	7.75580525606945	7.68403924762541	7.8049364826136
"AC002094.2"	7.85734026587067	7.88259305696854	7.99943562331562	8.0041969113692
"AC002116.1"	8.34820565722908	8.56938979110999	8.36865134046061	8.2473205234015
"AC002310.1"	5.36466296355865	5.50273641507756	5.23090589471751	5.6238618505541
"AC002310.2"	4.09337600323303	3.87857086749001	3.96718081627471	4.01609435777528
"AC002347.2"	7.36801946197593	7.28801563132739	7.45607029034641	7.56999229218509
"AC002398.1"	6.45471976408614	6.66491723727782	6.54280925890682	6.52174561246525
"AC002398.2"	3.88443743960565	3.96041501454948	4.0963881718264	4.01846203441946
"AC002463.1"	2.79004137003458	2.56610446243191	2.6060948223016	2.68578520665914
"AC002464.1"	3.32320231581517	3.25446356686318	3.33387566314058	3.40498193279381
"AC002467.1"	6.79329080520057	6.79861242143595	8.10153645666236	7.14424202554936
"AC002470.2"	5.51183496037761	5.49074786055867	5.43739113593475	5.51659711440671
"AC002480.1"	3.47455920538841	3.26006086439331	3.42736902982535	3.67688028364613
"AC002525.1"	4.23303610389256	4.69126088704394	4.82010046264083	4.28336132786908
"AC002550.1"	5.26143492890804	5.28217234436294	5.75317204416827	5.75017711314088
