"ID_REF"	"GSM980737"	"GSM980741"	"GSM980745"	"GSM980749"	"GSM1209558"	"GSM1209559"	"GSM1209560"
"AC004221.1"	"4.88301628610997"	"4.89020574271376"	"5.02338879173558"	"5.38445159484072"	"5.08188128285299"	"4.97236127108915"	"5.04578426545986"
"AC004231.3"	"3.32126449039914"	"3.5799878739654"	"3.42428784828039"	"3.27634705620133"	"3.54990329416515"	"3.39997627722654"	"3.24480576080701"
"AC004232.2"	"5.4962533534737"	"5.844308037943"	"6.03986604217985"	"5.49030832813355"	"5.77446545298978"	"6.17679486127262"	"5.04683491422891"
"AC004233.2"	"5.35610304729825"	"5.19621043559198"	"5.51571214912334"	"5.20979523807702"	"5.35422426990892"	"5.3659295696978"	"5.25737459893426"
"AC004241.1"	"5.16549234818207"	"5.24100477725933"	"4.85030315395213"	"5.29348848457552"	"4.94307832501175"	"5.23718933806608"	"5.21217540572695"
"AC004241.4"	"3.80752945795645"	"3.628764355792"	"3.41096086762754"	"3.53528294450271"	"3.55184973881984"	"3.68065114609439"	"3.54316277309308"
"AC004241.5"	"3.54967681085293"	"3.81710685662966"	"3.71228857918817"	"3.57490582402482"	"3.57198851301235"	"3.67508161591073"	"3.75063970104032"
"AC004264.1"	"4.33405996775659"	"4.36790040635313"	"4.2222618908367"	"4.1295226249544"	"4.17335896140729"	"4.27886144171334"	"4.36519598496323"
"AC004408.1"	"4.25813055779397"	"4.38487973478052"	"4.12122444105283"	"4.11511146143694"	"4.32755417796718"	"4.10278230282711"	"4.2225880125354"
"AC004408.2"	"5.04952420894309"	"5.17069383380894"	"4.91772550463878"	"4.90380651925319"	"4.90714220868159"	"5.13236966089019"	"5.00424492841584"
"AC004461.2"	"4.15434329960992"	"4.36359614583135"	"4.39282353786042"	"4.25575408593753"	"4.24320049321512"	"4.37253256157909"	"4.28998808107204"
"AC004477.1"	"6.71503985606893"	"6.87518200365484"	"6.90517971251204"	"7.20050330537663"	"6.7754758355147"	"7.04913200116925"	"6.90651136365835"
"AC004490.1"	"3.80856027761603"	"4.03303163377447"	"3.74566947138621"	"3.74636840930784"	"3.78859108016019"	"3.7324203246559"	"3.94858241271075"
"AC004510.2"	"4.26555685477152"	"4.43031093124126"	"4.21878736714655"	"4.21335426072095"	"4.15405465848134"	"4.30529018276416"	"4.42090161726667"
"AC004522.3"	"5.10895288021378"	"5.14590519131359"	"5.03343387099112"	"5.17748526660443"	"4.95754910975826"	"5.37761100280218"	"5.00849386066108"
"AC004528.1"	"3.66639086220632"	"3.43978657184572"	"3.37287362504535"	"3.58278809712551"	"3.72265707042746"	"3.24899407195227"	"3.53401422481611"
"AC004540.1"	"3.96265288575767"	"4.06170594696136"	"3.93790164809679"	"3.83057166658942"	"3.82879230216042"	"3.94826572537086"	"4.07008277598215"
"AC004542.1"	"8.02595046121138"	"8.30330869794863"	"8.91543320234666"	"8.02958176049854"	"8.50389815309756"	"8.17430450170244"	"8.17081527755285"
"AC004543.1"	"9.55652738067171"	"10.0030886721061"	"10.1426330069744"	"9.98849490136602"	"9.87592589866395"	"9.92104889647281"	"9.90923159634864"
"AC004590.1"	"3.17845769903978"	"3.16545753087982"	"3.15307743803251"	"3.25290700397938"	"3.05099994769167"	"3.22623434700462"	"3.28508387202076"
"AC004593.1"	"4.01345728394472"	"4.09980383456948"	"4.01851759750878"	"3.93651684033124"	"4.02125590561924"	"4.08473682337303"	"3.98087466801714"
"AC004623.1"	"2.76969182549837"	"2.67764448648011"	"2.57152937923136"	"2.74924228902882"	"2.6118393351369"	"2.76173900341347"	"2.70314787121511"
"AC004687.1"	"7.13337966983408"	"6.95834444895808"	"6.76059299940318"	"6.98160660761736"	"6.85557516677811"	"7.06639353998596"	"6.88478685931703"
"AC004690.2"	"3.3145299194751"	"3.49091269116601"	"3.22852780021847"	"3.42511434337727"	"3.25561623227289"	"3.34286283655139"	"3.49359333426423"
"AC004707.1"	"3.5423944156199"	"3.67784792577192"	"3.57163947452635"	"3.74483868056453"	"3.73326448307196"	"3.50856562461163"	"3.66970911300139"
"AC004771.3"	"6.85300810847429"	"6.87624594165904"	"6.82381147966325"	"7.30842316966506"	"6.69519762625651"	"7.16822481221207"	"6.98764209884436"
"AC004784.1"	"3.98628657613133"	"4.0156473187844"	"3.96989407735651"	"3.92408744283552"	"3.95244065884743"	"3.93433742357509"	"4.0739471466347"
"AC004801.3"	"3.75010602398374"	"3.36545651984957"	"3.58027374351364"	"3.46525324479169"	"3.48640830776795"	"3.61625881431019"	"3.50202404874408"
"AC004803.1"	"3.63306002039618"	"3.74667729219243"	"3.73883016554073"	"3.74387462892606"	"3.71480891347625"	"3.71272115330903"	"3.75269066498111"
"AC004812.2"	"4.566732350593"	"4.62144786702344"	"4.4741836424529"	"4.46159689836059"	"4.36521080008078"	"4.62493952210013"	"4.60742425959021"
"AC004816.1"	"4.45759592129411"	"4.4031872830818"	"4.27487362976637"	"4.3468417166504"	"4.43950869684409"	"4.32458182138947"	"4.40405333961278"
"AC004817.1"	"3.22853685947733"	"3.33922675121035"	"3.32936817882453"	"3.4916831283261"	"3.275416225252"	"3.51942198936253"	"3.24452454455754"
"AC004817.2"	"4.50065340419547"	"5.17976731273762"	"4.28299717870589"	"4.71449301415252"	"4.541973431322"	"4.89821104598362"	"4.47748210683905"
"AC004825.2"	"4.54927701474101"	"4.88199512853265"	"4.79557884860459"	"4.75046062832828"	"4.64363056444836"	"4.71249758780662"	"4.83432340168438"
"AC004830.2"	"3.53109079532117"	"3.56718996951786"	"3.39652875820338"	"3.43074331428614"	"3.53418983899952"	"3.33875416897409"	"3.57409784840709"
"AC004832.1"	"4.24718039883659"	"4.33225611712514"	"4.2832486244758"	"4.23256076320042"	"4.21855517022346"	"4.30144979399057"	"4.33863529739437"
"AC004835.1"	"5.66753104373864"	"5.77616281585831"	"5.5021904490619"	"5.64996726019334"	"5.55854597677743"	"5.7286214218568"	"5.65750097315725"
"AC004836.1"	"3.40783607038379"	"3.4830833839071"	"3.32238272843531"	"3.24955855307531"	"3.35259449281293"	"3.462120463585"	"3.28162885627401"
"AC004839.2"	"4.33941395781297"	"4.38085639145343"	"4.39457456301834"	"4.27323033443627"	"4.29836608703359"	"4.36237703302475"	"4.42508295806265"
"AC004846.1"	"4.14946010876737"	"4.0806722049433"	"3.95216025153743"	"4.02731180572906"	"4.08534638830656"	"4.00761219391768"	"4.08636244103526"
"AC004846.2"	"6.89185952374798"	"6.70896918324601"	"6.18805581067221"	"6.69048292265574"	"6.90086834938797"	"6.36496460925928"	"6.50250851994498"
"AC004847.1"	"3.56390215962507"	"3.55779706330855"	"3.56223103285126"	"4.22513422914879"	"3.77868369894758"	"3.66636328396023"	"3.63968258841306"
"AC004852.2"	"3.29555424354145"	"3.29624801135124"	"3.10822570254725"	"3.26926772646316"	"3.18432613655974"	"3.26978739131594"	"3.28984767745734"
"AC004882.3"	"9.51408483139097"	"9.63409805734492"	"9.67190878746904"	"10.0704398459912"	"10.0446408002117"	"9.50602188212018"	"9.56241040120478"
"AC004900.1"	"8.86936106064454"	"9.07005804476314"	"8.96247612588311"	"8.84674358848287"	"8.86745626518709"	"8.88612187133372"	"9.04133993450433"
"AC004908.1"	"3.70628658070934"	"3.86338062826056"	"3.85820157053238"	"3.7649865678106"	"3.70348455073946"	"3.80847683528553"	"3.92139628020916"
"AC004917.1"	"3.47364817333531"	"3.64801814487912"	"3.72296378779045"	"3.63358954291392"	"3.72314290700604"	"3.48242136559555"	"3.65281194529634"
"AC004918.1"	"4.65570823121788"	"4.92407401678588"	"4.86804914194053"	"5.00889911772954"	"4.92621399656797"	"4.73762805731929"	"4.89716246668483"
"AC004918.3"	"4.3164070329248"	"4.48220018065271"	"4.37240633215967"	"4.14025367426452"	"4.36057988019518"	"4.35803111648347"	"4.29525072794173"
"AC004938.2"	"4.04952628799428"	"4.09305426985646"	"4.09563611585924"	"3.98246904768246"	"3.95327845314057"	"4.09043997370665"	"4.15298881385081"
"AC004943.2"	"3.94844716897787"	"4.23805035054653"	"3.94968790086689"	"3.96464085713262"	"4.04914901000316"	"4.04470553716633"	"3.98630091422742"
"AC004944.1"	"3.14701576184379"	"3.32194670683759"	"3.54856453564604"	"3.4159842873443"	"3.16840801819158"	"3.35820515185782"	"3.51417592585747"
"AC004947.1"	"4.05185578885713"	"4.2274489384293"	"4.19602521736552"	"3.95385509802905"	"4.17608669163181"	"3.96939956240384"	"4.17111302618468"
"AC004948.1"	"2.64396320373499"	"2.66736415636021"	"2.52692443323854"	"2.52312047434597"	"2.56706759708468"	"2.57222860058411"	"2.62804092195382"
"AC004951.1"	"7.13282390923398"	"7.10449194544622"	"7.31285945054814"	"7.38232520944786"	"7.28340628958009"	"7.2015720027756"	"7.25518200083662"
"AC004967.2"	"4.67703338315332"	"4.90570242011599"	"4.88823228376149"	"5.08534196639129"	"4.63241017335829"	"5.03172331459204"	"4.99551966253942"
"AC004972.1"	"2.98409422949416"	"2.97896277164249"	"2.86735832953534"	"2.88547549374068"	"2.88392682539127"	"2.94575441705021"	"2.96720342352659"
"AC004982.1"	"2.8037844370135"	"2.91901870159425"	"2.90157674297581"	"2.92838927528648"	"2.91149235972621"	"2.9629411477034"	"2.80572390099541"
"AC005005.3"	"4.58062821116992"	"4.64574285396791"	"4.39386641722027"	"4.27095907663921"	"4.21272379123209"	"4.45212541643563"	"4.7006704265858"
"AC005009.1"	"2.93051647153178"	"2.96979229974537"	"3.02962926947112"	"2.82337254185308"	"3.14692480176132"	"2.81202774713245"	"2.8171408679566"
"AC005014.2"	"3.96070979187536"	"3.68674705808476"	"3.40153813015268"	"3.7621222143751"	"3.62160658815956"	"3.73358895364299"	"3.70419501768932"
"AC005034.5"	"3.48907159818357"	"3.53569820157286"	"3.48858331567184"	"3.23593875421318"	"3.59054648787717"	"3.31889643233719"	"3.4013407303989"
"AC005037.1"	"8.59879678549452"	"8.59028102138589"	"8.46748900524713"	"8.29261432142333"	"8.50496883376107"	"8.61225700601516"	"8.36823486664252"
"AC005041.4"	"4.26930782014505"	"4.41965555666314"	"4.38038189311905"	"4.44822837995268"	"4.30475207353656"	"4.30554486319533"	"4.51114644847995"
"AC005041.5"	"6.76880193999235"	"7.54041841416562"	"7.27960762401148"	"7.77392602408639"	"7.58879969018006"	"7.11487843489307"	"7.19712825817142"
"AC005062.1"	"5.82127488142562"	"5.97929579670972"	"5.74570333052751"	"5.98707206338523"	"5.90616920857064"	"5.8709378185872"	"5.85235966642261"
"AC005064.1"	"2.70819764146476"	"2.80180241039191"	"2.72562274414538"	"2.75338141084008"	"2.80708134797694"	"2.7201428433744"	"2.73561092311331"
"AC005072.1"	"4.16083250638611"	"4.53489107462579"	"4.49208981301559"	"4.49752426248929"	"3.8907454441834"	"4.61394190747139"	"4.68995295674997"
"AC005076.1"	"5.30369628873165"	"5.08875736510045"	"5.25714260127699"	"5.22018352271723"	"5.19480778464197"	"5.37212814085554"	"5.07189799483704"
"AC005082.2"	"4.79401872578732"	"4.68419307996348"	"5.00134451776752"	"5.49326394903661"	"5.17687822202437"	"4.730588952206"	"4.98144146400294"
"AC005083.1"	"4.13696304990514"	"3.77701937232877"	"3.79771224438036"	"3.93809827648924"	"3.77610991588964"	"3.9281921646244"	"4.02491088254294"
"AC005162.2"	"3.59130179343853"	"3.62472291890954"	"3.49264070195746"	"3.68384365982692"	"3.43988894998732"	"3.61112369375602"	"3.73789227427945"
"AC005165.1"	"4.63216548521567"	"4.47454070648561"	"4.27949023278727"	"4.15019206186881"	"4.13480975010309"	"4.65908373364729"	"4.30626902874841"
"AC005180.2"	"3.56933529020921"	"3.44771974746991"	"3.34078489404037"	"3.40135297440891"	"3.28526124282091"	"3.53873485697794"	"3.49979180608283"
"AC005197.1"	"6.5202559508048"	"5.97058638757206"	"6.17336584560319"	"6.02210317150525"	"6.04637985729466"	"6.18369483921708"	"6.24117176991639"
"AC005224.3"	"4.18341669943857"	"4.16273379098145"	"4.17921241508456"	"4.04995103571951"	"4.10569481790378"	"4.11336020639274"	"4.23654186121265"
"AC005225.2"	"3.36104434880348"	"3.31782461191425"	"3.19697175089329"	"3.207772083168"	"3.25910210380733"	"3.28283926229774"	"3.27935123566711"
"AC005229.3"	"3.12882028554819"	"3.21493015205719"	"2.90658949693826"	"3.37345508861266"	"3.04141063233977"	"3.07987794070096"	"3.3055572978764"
"AC005252.3"	"3.36322388733844"	"3.3046785979015"	"3.30804977570104"	"3.12832393030952"	"3.04990593693527"	"3.48284675591255"	"3.28667277808547"
"AC005253.2"	"7.94889080764038"	"8.16669765554733"	"7.8698144157446"	"8.12813989284923"	"8.03754499701421"	"8.02083700752392"	"8.00752021025482"
"AC005256.1"	"5.32886259318331"	"5.17171864867836"	"5.33483883790299"	"4.96622472444454"	"5.24176029382837"	"5.17427313100516"	"5.18998246144711"
"AC005261.1"	"3.84480864158405"	"4.07654136755805"	"4.2036124314826"	"4.45404492894839"	"4.58070298156109"	"3.94173183018865"	"3.80123480738179"
"AC005261.3"	"4.22322509871631"	"4.82914882866308"	"5.26206879983387"	"5.08004139847719"	"5.05769773112707"	"4.66698201224593"	"4.69097257580743"
"AC005261.5"	"3.12179952180247"	"3.23355822961284"	"3.1702794519461"	"3.28790044015063"	"3.19181954171313"	"3.23751779285022"	"3.20307214913655"
"AC005288.1"	"6.68583730026904"	"6.28601496086501"	"5.73538094976683"	"5.6620729071115"	"6.18827520535335"	"5.79497923316581"	"6.16599930973765"
"AC005306.1"	"7.37834442964837"	"7.49598322058632"	"7.61984098506171"	"7.41774373043306"	"7.28935989765173"	"7.48474956092338"	"7.59974312430567"
"AC005329.1"	"5.77640488835215"	"5.68199050123496"	"5.75420257077827"	"5.74291125785101"	"5.66988075873695"	"5.77910187915556"	"5.77982369894696"
"AC005329.2"	"4.88944450627249"	"4.82142556309285"	"4.9420177640252"	"4.82189515487984"	"4.9569543573629"	"4.83656230058924"	"4.80684633243688"
"AC005332.6"	"4.50866862428271"	"4.5618953178982"	"4.68853199892476"	"4.76231108006423"	"4.70812665092038"	"4.64742426172561"	"4.54323330061639"
"AC005339.1"	"5.9180912346886"	"5.09343833095506"	"5.57516908989659"	"6.26628031783136"	"5.56450792957941"	"5.61353240198263"	"5.75069091833447"
"AC005343.4"	"4.35887545677729"	"4.4807114378565"	"4.31612171229307"	"4.31644696719325"	"4.44914132532406"	"4.29281698420206"	"4.41219057347197"
"AC005355.2"	"3.06495534048454"	"3.38836426930835"	"3.6193970236986"	"3.27292518786698"	"3.15910097288358"	"3.16530414463461"	"3.63553951649962"
"AC005391.1"	"5.58564239205396"	"5.44588605948104"	"5.46281018842079"	"5.32026396210052"	"5.33941433480236"	"5.52654960757011"	"5.51556828359129"
"AC005392.3"	"5.69532486597222"	"7.42681306315203"	"6.68159496188654"	"5.07124448340524"	"5.67802205649626"	"6.48901717627917"	"6.09037074808661"
"AC005394.1"	"4.26848832558796"	"4.26376404752439"	"3.98084757601255"	"3.97768993866736"	"3.85320371762059"	"4.2662921439541"	"4.22811302622623"
"AC005410.2"	"7.83826525719588"	"8.57870612063172"	"8.61448837274014"	"8.09700083856986"	"8.23632671118093"	"8.3453721137833"	"8.16870677202325"
"AC005498.2"	"4.29384397886897"	"4.05552980672121"	"4.24151636252126"	"4.14563989586161"	"4.09816434640516"	"4.28440271275438"	"4.18683727776924"
"AC005498.3"	"4.65287418587491"	"5.46232380317641"	"5.07997559715883"	"5.03658207711873"	"5.1630595304734"	"4.8891733330942"	"5.06651509445308"
"AC005515.1"	"4.16831656013084"	"4.44902987391226"	"4.35545634032814"	"4.152991334923"	"4.25574644027832"	"4.24238935899273"	"4.33498920509423"
"AC005520.2"	"3.49587672468581"	"3.81639812858387"	"3.76469181559916"	"4.12957748095976"	"3.64930996748098"	"3.69389295161572"	"4.01907184792811"
"AC005520.5"	"2.57704914798223"	"2.52669677899869"	"2.57044155748122"	"2.58687267057656"	"2.62925674742544"	"2.56965026259302"	"2.50732370278127"
"AC005523.1"	"4.91517697362387"	"4.99217447808927"	"4.84330897289799"	"4.63863487715782"	"4.87512343093961"	"4.68317783138273"	"4.9411178818969"
"AC005523.2"	"5.17869873167277"	"4.95357012809584"	"5.17259774868976"	"5.10429218728822"	"5.27541155338712"	"5.00694221248189"	"5.0092928817212"
"AC005537.1"	"3.38902017281785"	"3.44509725583183"	"3.65501612972872"	"3.53957112122952"	"3.320078844801"	"3.62847334905544"	"3.5794836786026"
"AC005546.1"	"7.48544648480083"	"7.2728853694793"	"7.17174904901844"	"7.23551871800224"	"7.22418103953972"	"7.28862515342512"	"7.36663664995813"
"AC005549.1"	"3.85831550539144"	"4.16052196543148"	"4.00751165530707"	"4.02820495692595"	"3.76901861614055"	"3.95254356123007"	"4.31035235592379"
"AC005562.1"	"5.29433753138319"	"5.32723025799272"	"5.23141221725515"	"5.3686231441412"	"5.29608965704152"	"5.37970555396353"	"5.26139578852691"
"AC005586.1"	"4.73529319529785"	"4.69090593216792"	"4.68499828900918"	"4.76435380608578"	"4.72730108586884"	"4.78082024990882"	"4.67269754696187"
"AC005592.1"	"2.96653428950414"	"3.04797041930572"	"2.84545935950969"	"2.82706012637096"	"2.7845702496406"	"2.98694697075513"	"2.9855433812855"
"AC005606.1"	"5.32450792179278"	"5.58889582481146"	"5.31268919916165"	"5.42721706003002"	"5.32475215339732"	"5.46128413181073"	"5.44229400862233"
"AC005606.2"	"4.08041817543603"	"4.0484875362062"	"4.27847366956674"	"4.1041190611773"	"4.05067649620714"	"4.10825900945835"	"4.22775118714131"
"AC005632.3"	"7.78808414723311"	"7.73067267621856"	"7.63274154447192"	"7.93881182909301"	"7.62304260226288"	"7.83521805462444"	"7.8427918375986"
"AC005670.3"	"5.14545857316747"	"5.20363086282498"	"5.21118237816044"	"5.17262438452118"	"5.22125135844276"	"5.14872881454703"	"5.2497115491744"
"AC005674.1"	"8.60294062320539"	"8.51059497717729"	"8.85166714353135"	"9.34540250905752"	"8.71773695843561"	"8.71469497224208"	"8.93169947027666"
"AC005696.2"	"8.24903353805289"	"8.28612658999349"	"8.71616718990058"	"8.99750520117085"	"8.68669519209234"	"8.49519694634563"	"8.41079865437086"
"AC005696.4"	"5.84956529059055"	"5.93434134008922"	"5.87028013462651"	"5.68102596496539"	"5.70701189401407"	"5.86595851886116"	"5.92823203565419"
"AC005722.4"	"4.27720303619525"	"4.69583703541357"	"4.3288043020658"	"4.22582915324533"	"4.33043298210476"	"4.57873084534122"	"4.1908011131928"
"AC005725.1"	"3.30146373374884"	"3.35091306980194"	"3.18877467733048"	"3.22968449619375"	"3.31879467577558"	"3.2816826221336"	"3.2255306845919"
"AC005726.3"	"6.50411372288149"	"7.02836025905361"	"6.09205763048758"	"6.72390503337824"	"6.95587721636506"	"6.43305162177586"	"6.23811264855642"
"AC005726.4"	"4.40841923618166"	"4.31947518349316"	"4.19528386613364"	"4.49556684638026"	"4.58681383691644"	"4.09072242109526"	"4.35343975639486"
"AC005730.2"	"4.64850434466986"	"4.68298729718985"	"4.69794676927357"	"4.46767682966382"	"4.54519064967705"	"4.62004341260692"	"4.71945195116635"
"AC005759.1"	"3.66677031846211"	"3.86845744980894"	"3.62786056750604"	"3.77216212492115"	"3.64727826385064"	"3.75661376867908"	"3.79551568193539"
