"ID_REF"	"GSM1247614"	"GSM1247616"	"GSM1247619"	"GSM1247620"	"GSM1247622"	"GSM1247624"	"GSM1247626"	"GSM1247628"	"GSM1247630"
"AC022784.3"	2.35366235508563	2.48666654669981	2.47601179434276	2.4732230910841	2.23797215177813	2.4331830542946	2.42868049615856	2.37424754054962	2.1428690476586
"AC022893.2"	3.44219332522255	3.75790140656828	3.58885183458524	3.52821439333647	3.55577165547715	3.56935222547955	3.83687684416157	3.49433104489666	3.79699885480012
"AC022915.2"	3.28700640535445	3.32394186264124	3.42048483729666	3.29420290440332	3.21881499382534	3.05173059950757	3.30661094989345	3.16211931559798	3.33085740860207
"AC022916.1"	3.72613030713861	4.17654857368384	3.79882526968463	4.00571691270711	4.09300107889655	3.75708383783504	4.27671187574103	3.93095173481526	3.74448878841291
"AC022929.2"	3.98348239646984	4.45426397989146	4.21506852988585	4.27288137284418	3.93544242987814	3.86475299001433	4.00969811368963	3.98040321184761	3.96601891934283
"AC022966.1"	5.89397517966688	6.16861648605962	6.32429412193782	5.90461356147855	5.9821539021905	6.00142130524228	6.03705743986872	5.85573354332384	5.58264502615423
"AC022973.5"	6.70464891506806	6.18601758559912	6.27409894171045	6.60143019642636	6.28872270777259	6.51717954122813	6.09405289336989	6.63385064744852	6.10917648811299
"AC023024.1"	3.46275887168534	3.4925147127298	3.52525061166257	3.30749376019967	3.53453567161812	3.76264781065458	3.53163342373923	3.35550791327226	4.04606965842369
"AC023043.3"	4.13390386475677	4.17744904062133	4.21277178721461	4.23925507544689	4.21674665173095	4.46359547609524	4.18140774679381	4.30234087343621	4.28205734401061
"AC023136.1"	2.21074708653479	2.39715535227665	2.11864690737821	2.08260934589103	2.08385812570609	1.96361742056477	2.20786817371826	2.01344213720553	2.37464159872899
"AC023154.1"	2.97996342641395	2.81603203508833	2.94179342082525	2.86676197168363	2.86418371352225	3.04045411250762	2.96610771704047	2.87604129038988	3.08678690241743
"AC023157.2"	3.87755891037738	4.35966682310216	4.34846353866994	4.13885505472899	4.0737578940146	4.17106001825881	3.45434331420494	4.29158111403568	4.10437691256135
"AC023301.1"	3.30990543936826	3.23771172973871	3.11382749924598	2.92293769352548	3.10092272308853	2.89366118610304	3.34102951608178	3.19094562759606	4.157319991807
"AC023421.1"	2.23987656078696	2.32980752441306	2.37920284649951	2.17346193649662	2.18965098134546	1.98967847442386	2.14499487537958	2.23247589307413	2.56092790221021
"AC023509.1"	7.73310796498801	8.41182920048368	8.20178596653619	7.34388611709618	7.42171792662404	7.27452482913149	7.50321414431221	7.65614411529044	8.34999575388431
"AC023509.2"	3.96546877677631	3.92329248524001	3.97867009211905	3.92734591597277	4.02967907360095	3.89704497031544	4.0199639943149	3.94934655359914	4.14621324205624
"AC023509.3"	4.86708000168413	4.84496871376749	4.83618229111428	4.75335884306919	4.69186126959171	4.87919687279808	4.66913234977593	4.94802964502673	4.71901629162589
"AC023510.2"	2.39399006503884	2.37558547852584	2.34685839161008	2.41158815832732	2.40815285211302	2.29750577065485	2.06586601492532	2.38020516976653	2.36283514681726
"AC023590.1"	1.97988629616957	2.18824488101863	2.20412699587346	2.01960223632786	1.94965561558768	2.0963066664795	2.1787982895819	2.23315641316266	2.30228288642287
"AC023593.1"	9.87000603074051	9.14669627294895	9.5772776354561	8.93577260900552	8.43734550645263	8.8508557941956	8.48266315036495	8.99576017961458	8.62576457035828
"AC023794.1"	3.48710071445512	3.53174360110617	3.53481595329734	3.30020378062909	3.4762053684562	3.44022063486378	3.53528864318695	3.5782290098205	3.60414616222813
"AC023794.2"	3.51468685236783	3.7772106526614	3.25766536246768	3.38526957256312	3.45560357763708	3.60814017432669	2.99743776518106	3.396001550118	3.98820308952926
"AC023796.1"	10.251861967175	10.1176781731143	10.0051237364108	9.35243672235025	9.38591188191426	9.67091170910801	9.83336382449111	9.78197919204577	9.84214634942878
"AC023796.2"	7.3244805739233	6.45451892492575	6.60091802246101	7.6263472200875	6.88923085067274	7.10684242040436	5.02151328018347	6.47366712588853	6.42602439172489
"AC023813.4"	3.50261390471984	3.30089671874468	3.66554810790055	3.39485894467025	3.45231552204713	3.45304160101251	3.64247796673142	3.49725383661275	3.95236107034379
"AC023830.1"	3.23281214557282	3.474866294709	3.39171800434781	3.42647871704166	3.44058555383568	3.34410335877379	3.29081535912933	3.2500420457948	3.51339686130973
"AC023830.2"	3.03242783023499	3.26312692229636	2.97411673107103	2.87269348686787	3.19575055211229	2.94845592625311	3.06565639118577	3.13954302909896	3.0529198750596
"AC023906.4"	6.12850495045779	6.18487242932012	6.03372183396427	5.9523717225171	5.74201276925727	6.03712417054951	5.63961215851578	5.99443720015875	5.53093275933319
"AC023908.2"	3.4128730494692	2.80346571177696	3.33958951404619	3.04235144489005	3.4094161504639	2.97080401667609	3.0907379071153	3.32796685138112	3.5452347220183
"AC023908.3"	2.96907561440773	2.76655309679799	2.80897781084827	2.91111366032387	2.77625627067887	2.97785879607136	2.80231861722943	2.96259795533692	2.73150289211422
"AC023946.1"	4.19816368677886	4.32573362907499	4.30664127587004	4.52308302095624	4.56131076951037	4.01174261721978	4.1683452944091	4.07738392870211	3.68514663002598
"AC024022.1"	2.92171528860753	3.12825244161386	2.96039925685254	3.20727100207474	3.35811134248077	3.07949943010381	3.0996400129098	3.28556886252442	2.96773156925713
"AC024060.2"	6.00783623027644	7.28013105733521	6.61001075930849	7.14150887777136	7.25566702074886	7.85911016482237	7.71389059936747	7.92750105442327	8.0680391554958
"AC024075.2"	5.67477631607344	6.00439009236316	5.68538889985289	6.36176107170736	6.27146546782583	6.51161708547082	6.43469226087703	6.51862339938198	6.21300051405541
