"ID_REF"	"GSM1209585"	"GSM1209586"	"GSM1209587"	"GSM1209588"	"GSM1209589"	"GSM1209590"
"LINC01409"	5.04286794065712	4.99344641292091	5.13822773184615	4.9934590039041	5.07890027456003	5.32551374719297
"LINC01410"	7.57277535849563	7.43590859702143	7.63053074071539	7.62378931598369	7.13157348946826	7.09192885957472
"LINC01416"	4.80498876369407	4.80164789332608	4.85291112954393	4.56967093696649	4.72156347435561	4.89667839556383
"LINC01419"	3.82298862237821	3.53830757345933	3.52282779348659	3.50504270158505	3.3971093585561	3.67272188220755
"LINC01424"	4.04168773295731	4.00487162770313	4.06227669417073	3.8429172363626	3.79714879566965	4.07270869490606
"LINC01425"	5.7007617005619	5.73775869953267	5.68423408034969	5.61736274992486	5.68016780431645	5.90431777074252
"LINC01426"	4.38842920707427	4.25615714071029	5.12606449082515	4.25981758185004	3.88992783580187	4.18288032130946
"LINC01428"	6.04457158189804	6.09287982129763	6.09289401197334	5.92007826130802	6.04952286369013	6.00382093927535
"LINC01431"	5.06388454621343	5.13991212207768	5.11233651781679	5.11983824733298	5.22370686027804	5.4314940001682
"LINC01432"	4.65362771477766	4.50310824726074	4.65105970465521	4.51573037564325	4.5087358871815	4.49156659260063
"LINC01442"	4.65224059654404	4.70434036625046	4.86265914793705	4.81436957380206	4.36709245990245	4.33413365980796
"LINC01448"	4.56030649863278	4.78963058282524	4.90982396990388	4.42907452303082	4.32274360277076	4.92837237307203
"LINC01449"	3.83883139932039	4.10614323715698	4.02919429342341	4.06524492212763	3.8062903489692	4.06987795114151
"LINC01465"	3.77148036059929	3.63682507006169	3.87876349618682	3.83054490245364	3.65051380393309	3.75926927517387
"LINC01467"	4.09164418055245	4.42786395611238	4.27667415750121	4.19939895337706	4.05435829513472	4.4888697040629
"LINC01477"	4.37173406152798	4.15360815274688	4.30846470038037	4.24679861349736	4.21018110763475	4.68411704069122
"LINC01482"	5.16529157257606	5.16774209518354	5.55345822376674	5.37478120650183	5.44340318821023	5.4246898197577
"LINC01487"	3.87903167448502	3.94489163770909	3.95420449194614	4.11036746676288	4.22982746414392	4.32081315026775
"LINC01490"	5.71887151691924	5.37353121063627	5.67243865113384	5.27693510722342	4.9438070998244	6.07907727148232
"LINC01492"	3.64132647283973	3.89443731790226	3.84103506482964	3.65034537599424	3.43966592388449	3.67339868370526
"LINC01494"	4.91799781355487	5.0862123838354	5.10192665093657	5.08108862089108	4.9727940684708	5.45728039209558
"LINC01500"	4.0535306236996	3.88476228370847	4.07799915014916	3.89422964675431	3.84308880153235	3.82083323951064
"LINC01503"	8.99511428244122	8.9274625913669	7.79771683894981	8.22973138479754	8.42745626837541	7.58701827518911
"LINC01504"	8.82694782084866	8.79166358692304	8.77042897788406	8.74625458427651	8.50297852669456	8.73972227397103
"LINC01505"	4.3813206641771	4.50068653949971	4.48315921533624	4.47280347280858	4.46295364473009	4.66943291712478
"LINC01511"	5.68748907715556	5.60235346651141	5.47853743567425	5.62308217532101	5.69913870379434	5.71325401884795
"LINC01514"	3.64749090187037	3.74099986950223	3.97005088734434	3.92042071924615	4.01388674476252	3.790890151496
"LINC01517"	3.31957727727367	3.26281652579222	3.18331893207646	3.33626344171379	3.29312262144052	3.57621032550091
"LINC01520"	5.68092330267401	5.81673737314357	5.9339112635143	5.67469007077572	5.2915970564068	5.60776433646681
"LINC01521"	4.040022172111	4.70616615413517	4.58885296798023	4.43556038420145	4.3110166597017	4.63628380019881
"LINC01523"	5.65060522894578	5.74050030993365	5.7529083703238	6.22884383510236	5.88354156549946	6.11032988714332
"LINC01525"	5.80516879300091	5.81682105108112	5.65427435676974	5.60032914053633	5.40518722532912	5.30933763290193
"LINC01526"	4.97530691594664	5.34093216025111	5.12544927968102	4.94021059729157	4.94813665549858	5.19036699477918
"LINC01527"	3.38137817545864	3.27651312227357	3.45817174075165	3.31224324587661	3.17329559624328	3.42840695274065
"LINC01532"	4.64810800717354	4.72459160156467	4.84696810688446	4.77515863659587	4.60791856998726	4.69158645836321
"LINC01535"	6.80601024834605	6.58005296687584	6.61386858618639	6.56644101174376	6.32026938480686	6.68591454858433
"LINC01537"	3.51378882872499	3.39535354590957	3.72037889371044	3.20823789511854	3.36127234281202	3.33660903184887
"LINC01538"	3.69036175343882	3.58310606419467	3.58328078556879	3.63400057485216	3.37351156741968	3.73996025637464
"LINC01539"	5.9411770549356	5.89452503349227	5.95278830360628	5.74925358399134	5.79664474286371	6.02360173070575
"LINC01541"	4.12748365620365	3.6349079672009	3.96207312889676	3.58360875879984	3.65353150469652	3.73819674636721
"LINC01545"	4.65756231342214	5.0515010122231	4.91896316884667	4.95993377144264	4.87806250771478	4.88903946466749
"LINC01547"	6.06478655793554	6.15913575261577	6.20073814461525	6.41876007616036	6.23563901396799	6.0283627401356
"LINC01549"	4.00008019917869	4.04326341091394	3.95139180819247	4.07369686842109	4.05204550341105	4.18295518784986
"LINC01550"	5.83926784749262	5.82113537255513	6.11191681624363	5.92037051778146	5.75232932452943	6.03358958450842
"LINC01553"	3.93199700526274	4.0765614565056	3.8654792575807	3.97811003277925	3.93636496409042	4.17239922531545
"LINC01554"	4.74291067866736	4.6848329270831	4.61341164323729	4.88266892450172	5.02796661096091	5.12877850016826
"LINC01555"	5.44262872702926	5.35263619475593	5.25989160131956	5.4600142933957	5.14948718500253	5.42663588309481
"LINC01558"	4.72138843693214	4.72958114923589	4.66594304602893	4.62590850983071	4.65991190572495	4.81412846280107
"LINC01560"	5.07491907062757	5.16196327764177	4.98156086963184	4.80813615319719	4.98072875805211	4.85471946378168
"LINC01561"	7.08456731467665	7.09633663245484	7.21836834547589	6.82560444504074	6.64308891760783	6.83337876248669
"LINC01563"	5.10137531006389	5.05137083420018	5.02347830910687	5.42301752034701	5.16173809963616	5.53914789891776
"LINC01565"	6.16745773536089	6.27451943793891	6.58514546025643	6.44763120937177	6.17467776336045	6.51996564239195
"LINC01566"	6.38198490990086	6.54516473785774	6.92969796216028	6.48217851023062	6.54944927240748	6.54501923790021
"LINC01568"	4.61905807460553	4.57654912739127	4.72452307663311	4.28799910361882	4.38982975979953	4.57371940350185
"LINC01569"	7.07401701647857	7.06619181248615	7.25420227218639	6.79755791109648	6.93411829154115	6.95205944869074
"LINC01579"	4.22573156897464	3.91048057884507	4.08464960483842	3.91116674844048	3.83403844999167	4.36214939090052
"LINC01580"	5.47141890014827	5.52323047350616	5.57537125377405	5.35986993429361	5.39650795666877	5.41121168632912
"LINC01581"	4.12607870823235	4.02905774999037	4.15448455157053	4.00229042600931	4.04286977621769	4.09589622504813
"LINC01583"	3.47158015972063	3.34442243783288	3.39522769341147	3.50207281266447	3.32469585375653	3.3949146073198
"LINC01585"	6.2387087260191	6.10615302617613	6.23696404987752	6.00409982014127	5.95809812999592	6.05444953715324
"LINC01587"	4.00021992330932	4.03458413159138	4.45059561707572	4.36242271717121	4.23658552276834	4.76533736424887
"LINC01588"	5.46242232291245	5.41838150569011	5.51289893082892	5.67637869792459	5.4957837922774	5.65416523998548
"LINC01592"	3.98360382628698	4.0415043476449	3.97084247182676	3.76731023416393	3.65443744996971	3.94198327519706
"LINC01600"	4.83597272173158	5.31209643068177	4.9372370405558	5.17589971156601	4.96326345614192	5.08705920732345
"LINC01607"	5.07165980441401	5.13433502584846	5.21506526118358	5.14765881716795	5.0049436829707	5.00060585236966
"LINC01613"	4.33407196209044	4.41717617937804	5.02765672932754	4.53481126768786	4.63304970380706	4.77721886644373
"LINC01616"	4.87524776138827	4.99285792388097	4.60592440084056	4.61981255712665	4.44879851881068	5.03642494473561
"LINC01618"	5.54911381195327	5.41279205008371	5.60106022566465	5.47771453733628	5.22417594776975	5.38161200527498
"LINC01619"	4.05504533121102	4.13714068270881	3.94457252711307	4.47376990962728	3.93804117906415	3.7891597072338
"LINC01620"	5.09559459311503	5.10358453548923	5.14169489462451	5.02868865293449	4.94989795989959	5.06194546470611
"LINC01622"	5.02439156314996	5.52209786305939	5.72533325032728	5.3336302935921	5.28910264897821	5.20493233408476
"LINC01635"	4.74655665995034	5.17249693528232	5.05731040338594	4.85707904014495	4.79915106915134	4.82548547841063
"LINC01638"	4.61770505207138	4.26360550794553	4.75209342469308	4.32468766087982	4.36277513094674	3.93135794268508
"LINC01644"	6.32331168154354	6.3669458847541	6.46551995516653	6.31696179122695	6.36714769496735	6.56338011640677
"LINC01647"	4.97539210286293	4.87602756673194	4.75691804695284	5.45332364179789	5.08312278265545	5.51038405360661
"LINC01648"	6.29589976323921	6.4043585855505	6.42260267205893	6.18295140480788	5.9185977712326	5.93504161738763
"LINC01649"	4.10773752302699	3.99185783158627	4.17248576038209	3.97477515203276	4.03768012338143	4.34364154971249
"LINC01653"	5.08988841396472	5.30272580332182	5.32529814750061	4.99766421920785	5.16931312342169	5.22335658800392
"LINC01654"	4.19928986094491	4.61259022021196	4.82337975659772	4.75973825494711	4.32500724161459	4.44184638808802
"LINC01656"	5.3415242200993	5.48211928114578	4.86572298963425	5.60877411079039	5.76668061615589	4.90402349342755
"LINC01657"	4.54238411978302	4.31090054329513	4.41667610013209	4.32134888025744	4.12358353686561	4.42189394859494
"LINC01664"	6.51212968417818	6.7497790414966	6.75345744424531	6.74707710852751	6.40751033200047	6.55696034306354
"LINC01676"	5.07532364732603	4.92996219515948	5.15728768052004	4.71343707355529	4.79031341316462	5.57952475989724
"LINC01677"	5.8302974433747	6.26462627333167	6.05249720341467	6.18238800094784	5.80235456059799	6.18615677647482
"LINC01679"	6.35474612244057	6.20803858346172	6.67350772060334	6.47335144835108	6.4669410628188	6.52543837739805
"LINC01686"	5.13950833737737	4.98583012673662	5.02495625811111	5.25136177616378	5.01438577909468	5.33280879162747
"LINC01687"	4.34108698749971	4.63233885997319	4.5635051985831	4.72291438458126	4.73139588968276	4.81141394654117
"LINC01689"	3.82561950609643	3.72233048022673	3.64124349775354	3.76653265705478	3.75225148860598	3.80443440826281
"LINC01692"	3.2943463000833	3.35249676641828	3.25862808144363	3.34265777460677	3.37204735356218	3.6129952707492
"LINC01694"	4.63040972555188	4.34273395371453	4.15747806700365	4.25957420533332	4.24150571363191	4.77554411077703
"LINC01697"	5.73602652998477	5.63814802032436	5.84967173155348	5.60554401536565	5.48296738506765	5.74621555608241
"LINC01700"	7.23446327279164	6.92342840940275	7.07519518711413	6.81215085387584	6.93155361891098	7.17376577750466
"LINC01703"	5.23029201460908	5.49993191021987	5.22247386413857	5.33714207138689	5.32308616785971	5.33345889885883
"LINC01704"	5.00855810604106	5.36095141661196	5.08988877072932	5.4038714426205	5.51053819287541	5.18590187161344
"LINC01711"	6.07234576918164	6.13963009125275	6.21892434110558	6.04073318385455	5.92237402084875	6.21779230752888
"LINC01718"	7.30530834541777	7.22748746691311	7.49378128745409	7.63189017076428	7.41502708753454	7.54206917606478
"LINC01720"	3.72535045099065	3.5113171034435	3.81532950683056	3.59065832355531	3.43338271396451	3.96469756381397
"LINC01722"	4.46623285812127	4.37693939911334	4.44469017444012	4.48547197505815	4.39181895244219	4.78497151621995
"LINC01723"	7.21148491195805	7.16908797542887	7.58222528165575	7.28464647118531	7.07380569676582	7.59923429767575
"LINC01725"	3.98981384583329	3.77212955072655	3.99297324635775	3.65811924495317	3.61818474080117	3.69486191173937
"LINC01730"	4.48945569695252	4.84446316616198	4.50425767102186	5.05893299576508	4.70977217454424	5.21509459717711
"LINC01731"	6.20923778512188	6.13661759306031	6.02354047501068	6.42930849805562	6.25440541368657	6.45671691313481
"LINC01732"	5.99692674284591	6.11416816490271	6.19476152853448	6.13820606014059	6.07151032062117	6.32617885997898
"LINC01734"	4.60154547214398	4.68645891316179	4.67595731934635	4.71906194727906	4.47481991960408	4.70167559891974
"LINC01735"	4.09025964513977	3.71566204998154	4.38229799015274	4.2258744854665	3.99223358119547	4.57134875373419
"LINC01737"	6.01320597462507	5.84906857134829	6.06574266517234	6.20212772722724	5.89312615933589	6.40333048619377
"LINC01741"	6.70868357981567	6.67000698202426	6.80494685263723	6.52822634695523	6.55317323685083	6.90829072867984
"LINC01743"	6.08331673422902	6.268886419679	6.19247503069773	6.20248656134712	6.07149212770555	5.91792804927296
"LINC01750"	4.59691443163659	4.40357002874284	4.86815823821435	4.25939837212749	4.15001814255492	4.43684122568394
"LINC01751"	5.80913708875055	5.95580444596925	5.63914017906708	5.63477237514701	5.72268795306097	6.01226741154981
"LINC01753"	5.86225022165105	6.23438044656378	6.14359871464875	5.67808898686121	5.8246162772917	5.79043406436268
"LINC01756"	5.42010251574764	5.54173803017883	5.54164714811537	5.87983022974153	5.55997333111031	5.86433828018453
"LINC01763"	5.87656823230165	6.10913439038594	5.68423408034969	5.67185924383585	5.61976984111048	5.59556751830351
"LINC01770"	5.63712706885129	5.63937020489218	5.71117078685826	6.10056092654567	6.01272944434692	6.03194067368456
"LINC01775"	5.02104554134623	5.41693212352676	5.22215424334737	5.55771137870315	5.43986867168463	5.18828957809682
"LINC01777"	4.54733819218918	4.57426524820066	4.62374122610609	4.74687846819878	4.5994848486125	4.73330951816691
"LINC01782"	5.27431421107209	5.09711048042399	4.87817727515325	5.21755892554577	5.08953528307405	5.43600040875904
"LINC01788"	4.33904058471966	4.15801469615482	4.34364154971249	4.13442411363457	4.01301529044572	3.86698012504216
"LINC01792"	4.81153663959608	4.68803831264187	4.989059276601	4.66358759225737	4.47315582070374	4.9374557595503
"LINC01798"	4.42528190553616	4.35848116029326	4.59089478077321	4.33971334090893	4.50126508225163	4.5848200862702
"LINC01799"	3.72566505974588	3.83515461140323	3.7453226489364	4.06753800864242	3.91852578622868	4.10011008970284
"LINC01800"	5.18061523676782	5.15291513428265	5.35983967798317	4.97178538005365	5.09847250762421	5.28840452026117
"LINC01806"	4.81133556758523	4.81119451133643	4.93182040597941	4.88270065613586	5.01513112003754	5.24495830888714
"LINC01808"	3.55221729165385	3.49510495632112	3.66438172475873	3.44970574826796	3.70949919775145	4.43013245280011
"LINC01809"	3.66233045481799	4.07765942982987	4.10413444489839	4.14704699382746	4.22971190834873	4.04104016515986
"LINC01812"	4.72115618435315	5.13661821059364	5.03386196741653	4.89358473046637	4.97550674383015	5.08640920962776
"LINC01815"	3.55845398939118	3.58001529292114	3.51452007910027	3.48865853550094	3.55563455671335	3.57747555617499
"LINC01816"	5.68421969526443	5.94820630742153	6.18025466005433	5.96002356816837	5.91770594598098	6.14844952760806
"LINC01821"	4.73868830728051	4.66635553161876	4.79509714151559	4.97520805679503	5.0085943784496	5.05672852087732
"LINC01824"	7.25078487515971	7.14711083391724	7.72287179384569	7.69337539010056	7.13922266316016	7.29474398513438
"LINC01828"	5.70517422638772	5.68492477354857	5.90871676251786	5.62065766216382	5.62718695617951	5.58043913919176
"LINC01831"	4.88255023082485	4.74993395744873	4.90215047430368	4.84346015499124	4.69878210293029	5.42985462110794
"LINC01833"	5.87986441837743	5.96041429242445	5.85355934039742	6.29682309872777	5.85894306354693	6.24058291169203
"LINC01834"	6.20889207481694	6.36021327269314	6.22499824286995	6.2268276019203	6.09458929704138	6.2523215406484
"LINC01838"	6.60327736280033	6.65251841251228	6.93863492097224	6.59478789304991	6.47293768990159	7.29002173181206
"LINC01842"	4.46430966627194	5.01969607528721	5.06409594105162	5.56146065245111	5.2889890138295	5.26022306925169
"LINC01843"	4.786431785953	5.03453528502278	5.18526094778353	4.81363357011295	4.78798985409765	4.71776129116977
"LINC01844"	4.9162321031412	4.84377419698742	4.92234694797922	5.04198684995761	4.64109535348827	5.69826052759797
"LINC01845"	4.92037598832884	5.32032104088727	4.86600227042899	4.96125694049127	5.13434309269361	4.98105850011267
"LINC01847"	5.88554127578452	5.90672587979746	6.13360327693224	5.7400284049657	5.95900729971673	6.07328805923571
"LINC01852"	4.89496850461356	4.86285412161133	5.03642762905981	5.03585862213542	4.85752818870579	5.01320926907463
"LINC01854"	4.52735269124829	5.06135643209785	4.96307534051694	5.0342647427861	4.92615728872188	4.93325618884932
"LINC01857"	5.55218867349207	5.23525180034437	4.75842665380924	4.71812808895051	6.23850779701823	5.24380270793929
"LINC01858"	4.21634550254072	4.34757514312871	4.51745353652527	4.78397656466168	4.54358704967946	4.93077938202772
"LINC01859"	4.77876816974789	4.84581828139784	5.21758437852928	4.88803696645979	4.8544534717375	4.94475913358999
"LINC01863"	5.79155162775436	5.81619294081127	5.85403838171814	5.72825224857146	5.76567535463471	5.73970509824899
"LINC01864"	4.96506572015567	5.24602610959861	5.2897436421202	5.08429206487975	4.75896682272316	5.63328880858972
"LINC01874"	5.26136769067957	5.2440249544146	5.12647622182979	5.19303901427082	5.18934463245726	5.20756047775717
"LINC01875"	7.38010352046204	7.38941459773304	7.40081933238168	7.6810320052202	7.19810379499342	7.28846715107862
"LINC01876"	5.69270682256083	5.23245146656921	5.51483926469637	5.33399764256836	5.12322973839598	5.91728011237419
"LINC01877"	4.6116455894918	4.5906629089931	4.50278795905045	4.53114108647783	4.54460290316382	4.72602744409315
"LINC01883"	5.62718810871023	5.18026255503207	5.7131041830151	5.20385121776371	5.05884875247729	5.39819953631914
"LINC01887"	5.59735027585059	5.76780389712551	6.04839876712475	6.08422680891177	5.82249288381684	5.9992744062788
"LINC01896"	7.07937164148482	7.37847907679843	7.50373768511511	7.85072072916075	7.68781338247059	7.74662994565284
"LINC01898"	6.47915422584953	6.6335006656836	6.55039929008463	6.86954683611047	6.46525265824961	6.64959704403591
"LINC01904"	5.35483415594937	5.79902681113585	5.33576668821465	5.40258361148107	4.90237675017435	5.61502969910915
"LINC01905"	6.12975321359362	6.00026349899994	6.31883991878304	6.22191278142074	5.9479086005092	6.69330953387159
"LINC01908"	5.14489713744902	4.64211569855607	5.62613964628588	4.7821102220004	4.88526818308561	4.75817972189659
"LINC01913"	5.05868318721573	5.25837610264116	5.37101279038035	5.20997779238996	5.07633063631283	5.61414638083386
"LINC01917"	3.53363550139412	3.54342581002862	3.70996805631144	3.55200707341087	3.57287786407523	3.69790034315815
"LINC01920"	4.90880434223222	4.88803997587554	4.89843078526953	4.88794037950458	4.81264169546516	4.80914948068256
"LINC01921"	5.08208943058538	5.13870482537293	5.14727639527916	5.16320130688871	5.27276246605832	5.74190041651725
"LINC01922"	5.69527270307638	5.87309116990362	5.78032571206099	5.77333982601749	5.58538665110169	5.68191198131028
"LINC01924"	5.4102864193059	5.14633557965061	5.40214939689698	4.98780135309238	4.93803349664989	4.92645675378499
"LINC01926"	6.89897990839904	6.81860573383852	6.91305259204517	6.79315757344156	6.7910922491333	7.36753126135297
"LINC01927"	6.33659244477213	6.33489159171289	6.54714401989999	6.45315293618884	6.3596408364947	6.47675502202819
"LINC01931"	4.81613484483116	4.68384781626095	4.91357884504272	4.73956075088508	4.52963160777365	4.85263563780177
