"ID_REF"	"GSM926937"	"GSM926938"	"GSM926939"	"GSM926940"	"GSM926941"	"GSM926942"	"GSM926943"	"GSM926944"
"AC012494.2"	2.76024411909907	2.78679236343752	2.55606969708777	2.76927100301123	2.38198228912147	3.32438334061648	2.61089562861622	2.84760245633676
"AC012507.1"	4.33828409118667	2.83841437114789	3.97586816382714	4.88072023890897	4.82011518057447	3.91419842616889	4.0969462521108	3.42952628333221
"AC012508.1"	2.07654873310493	2.92230911885786	2.60421919507565	2.74187580456912	2.66110613085065	2.60098154991028	2.6182584894409	1.99050165787334
"AC012531.1"	1.68112677475334	2.60856964094235	2.28599005039039	2.06909611716141	1.74768176307219	2.32858392202982	2.07780756334161	2.70241430667064
"AC012531.2"	3.80153432493333	4.17839846767326	4.50644616435328	4.35619819148828	4.60039497816276	4.35139092641792	4.71996082054696	4.40795205931289
"AC012555.1"	4.54424310452064	3.81100489367446	3.51470635152212	3.91182466119406	3.26263913377214	5.22796499100131	3.4130523072741	4.10144240904513
"AC012557.1"	3.39971104331205	3.60851199415776	2.95806588068025	3.24706336031471	2.78300773630611	3.05225217292795	2.90645241083027	2.2427336948462
"AC012560.1"	3.93339457337321	4.70757599203211	4.64455114255196	5.06471437345327	3.62026139216546	4.49650792566312	3.77935063515246	4.49964721205438
"AC012615.1"	5.09201332046394	4.88883229249965	5.18447731400167	5.39765266472378	5.28289099041247	5.14001527399718	5.72468727080945	5.41681363021379
"AC012615.2"	5.62917797259659	5.35238905894184	5.45666676710919	5.2996008617864	5.16906147346942	5.91164228073075	5.34828640959246	5.17117123307655
"AC012615.6"	4.94043288496612	4.71049582961812	5.65503463235179	5.93181944035253	5.21808318597682	5.05866580519057	5.13905937475622	5.13905937475622
"AC012640.2"	4.10388201953011	3.78206429589864	4.48689518610371	4.53339449690063	4.18958480707748	4.67699746777922	4.17467197658372	5.06720615599972
"AC012640.4"	6.6728064995134	6.49880626123223	6.89203261196397	6.51307045980416	7.05758072059781	6.35868033955771	6.12880894427042	6.38756929383859
"AC012645.4"	3.58895674933662	4.46151223944801	3.71066654370777	3.69190669171969	3.76323265224305	3.68151643790847	5.05801273386631	5.23384953221147
"AC012676.5"	2.96300530949446	3.17967788804381	3.34123648169637	3.42238494079117	3.710744312915	4.49562825397379	3.55487701435286	3.41138696627065
"AC013391.3"	3.33461040886015	3.33406436265916	3.45431292925137	3.26840715902679	3.30598020872899	3.57525660431258	3.82720440226645	3.69584153629439
"AC013460.1"	3.39807926142803	3.12919297307818	3.87830354461506	3.97069594380617	3.36172603528907	3.37853731623311	3.69432425399721	3.69269597866703
"AC013486.1"	4.3964657443106	4.05394430168915	4.26362368917054	4.15956850118361	3.75286760260362	3.88873908106068	3.87318810976181	3.76054304119774
"AC013489.3"	6.9395378316293	6.15377612046587	6.51251284109415	5.86103727337121	6.18157878649577	6.38587316920761	6.32759256373462	6.02777268779863
"AC013643.2"	7.23642414957692	6.98570305714526	7.36261699929159	7.16149346676011	7.89019008259585	8.04308595550401	6.49845617438922	7.38914212113051
"AC013644.1"	2.02473273076328	1.82294263629296	2.02767993605344	2.03988087382267	2.06194830907691	1.99175076362962	2.5971657892742	2.48735269778245
"AC013652.1"	2.0552485548843	1.53583986945483	2.00460367525931	2.21725366593412	1.94102926281348	2.05652225581841	2.01095028905645	2.45139917633888
"AC013726.1"	2.53312752454583	2.0405937931828	2.54677842213997	2.64347138503928	2.45533782535875	2.41789544641369	2.38363210099555	2.53441448060385
"AC013733.1"	1.68442142144362	1.41550584735276	1.74514379893858	1.75736171636133	1.8374571755449	1.54261159449507	1.87280429381111	1.36656510767637
"AC015631.1"	1.32516597523159	1.15953522924696	1.36366438885176	1.35212529682574	1.35361962034542	1.35279171664313	1.40376560035033	1.30527149530993
"AC015660.4"	3.58839203928655	3.11743682209538	2.95164796588059	3.25880327722953	4.21140084705633	3.21372337995478	3.10632894785288	3.29284039429999
"AC015674.1"	9.34849645500158	9.4538181751227	9.56204667055985	9.71323371940852	9.11067499966029	9.10532907946239	9.43920710912688	8.9259671027404
"AC015688.6"	6.52534128628649	6.32438352211881	6.29043735874985	6.93330416315799	6.83329838950549	6.23280769530365	6.49277318933446	5.09681305183465
"AC015712.2"	2.15665006484778	3.22426891893637	3.36321465483545	2.36096569646612	3.90422597427544	3.0276166939171	2.30908934006902	2.8848324047065
"AC015712.6"	3.42574755830972	3.0821453841844	3.87692989946407	4.16340288074359	3.90350626071947	3.69320826794227	4.40682000502669	3.83848921775109
"AC015726.1"	5.10671572289358	5.44953875670315	4.9491841405638	5.48390726988103	5.47022098397353	4.75989610244805	5.26833750857695	5.14315109278446
"AC015813.1"	6.78344621086822	6.83937140150176	6.7938456699011	7.10851140120188	6.68268153796609	6.27644916914069	7.32146881399686	7.33828660569862
"AC015818.2"	3.38546541760608	3.33892011636	3.51090064461008	3.80631538555996	3.92425225326508	3.80781862577066	4.06255219349318	4.27228567898008
"AC015818.8"	5.03112963363975	4.76072806615858	5.1776052981709	5.61953536081099	4.07235609740877	4.96025175589934	5.07821505483223	4.94647041693527
"AC015818.9"	4.04802276911366	3.70291277684619	4.64455114255196	4.93925417785012	3.824718671102	4.29597128062277	4.47035399139779	4.28700906547236
"AC015819.3"	1.22145210278498	2.26157807808806	1.48585557370113	1.72549184578959	1.84841462079826	1.53447612680521	1.7739118952707	1.72090417278702
"AC015845.2"	3.61101844286272	3.78460332243328	3.87214550998185	4.11869890765498	3.96432001198575	3.65913326774832	4.0866733395343	3.25907186331481
"AC015871.3"	5.97744379794916	5.97233221390536	6.59955453857854	5.97081393668322	5.30524120944625	5.50506549416759	5.82326470776302	6.19694599151222
"AC015871.5"	2.76401439436405	2.83855203906885	2.95850359055207	3.4392529945007	3.09906886694403	2.62884342143696	3.12057161578216	2.75338078835275
"AC015908.6"	2.24706522083041	2.13250632765405	2.97996993980709	2.95886363052533	2.28696651322594	2.42801201712921	2.78681361910566	2.45828134657271
"AC015909.3"	2.59666428804332	2.49915043464951	2.95890417794875	3.15681768385199	2.88132170153914	3.21583517375241	2.89544455141424	3.19213565488467
"AC015912.1"	7.45420484190879	7.0623259127073	6.95616463157017	6.97531098143953	7.10474085588673	7.29715155187744	7.15870336001426	6.58913781121537
"AC015912.3"	2.8018569478317	2.34758470232719	2.40979044605059	2.11320526749397	2.71166827628036	2.33477693011755	3.26929370350395	2.40979044605059
"AC015914.1"	3.97892204088405	4.22042007011646	4.3519349887808	4.7994787259652	5.06810349671428	4.54747526953632	4.37027000165824	4.5261506612248
"AC015920.1"	7.29576986282485	8.1892237776351	7.15367091530108	7.56060876867453	7.35644414026543	7.26549492421621	7.46734933349007	7.89990274210125
"AC015922.2"	4.8228881517541	4.87278055881989	4.84971275465332	4.74854892729727	4.93925497243887	5.24298102657751	5.19206305878959	5.02633623270561
"AC015922.3"	7.20239954207116	8.5537837796073	7.44936543078112	6.77131896950972	6.45181739734448	6.62120747735654	6.95167417649332	6.55100708010687
"AC015936.1"	3.87354713493681	3.81149605792386	4.14228979344604	4.04873088073001	4.0677556578939	4.00007883957412	4.39499913403043	3.98149746696766
"AC015961.1"	2.02473273076328	1.95777657413662	1.52266155989799	2.03830637344986	2.02631688335657	2.30979317938025	1.88620086393449	1.60611333065935
"AC015961.2"	2.50124679752039	2.86278610525528	2.30195442826014	2.71210161964685	2.98103474748534	2.76744958281425	2.6631656933089	2.94014156518467
"AC015969.1"	1.6151175244907	2.08833841495942	1.73424250614327	1.58249243408018	1.93069799409457	2.02941237471819	2.00297651799734	1.99050165787334
"AC015987.1"	3.95498571515887	3.7973406177479	4.43673702484841	4.28205739893907	4.23812285851577	2.92816106594462	4.10966970681656	5.11113679760903
"AC016026.1"	4.02997242627281	4.82597712449866	3.94642905219712	4.50736235763534	4.915767800621	3.9530692601815	4.10150198397536	4.11492289499564
"AC016027.1"	3.95624374772775	3.60129219003135	4.26890705991096	4.42581567095929	3.45184462339364	4.07866897167959	3.84570670275247	3.87659157096039
"AC016065.1"	2.9778983184758	3.18412162180193	3.15673769982673	2.47886664294507	3.54730442343934	3.33921871819628	3.35191734242265	3.97108456439144
"AC016168.2"	4.44958293396925	4.64124820921449	4.73340386297429	4.39618330276896	4.85212737252724	5.10615949117421	4.54275657070906	5.11473645119978
"AC016394.1"	5.32108851676459	5.33197078438749	5.92597260959273	5.78882340524283	5.42345981979705	5.15809498511	5.42727428629862	5.23435629442322
"AC016394.2"	4.21621053333541	4.30545364318996	4.47180825981286	4.71228944340869	4.84834461996661	4.59502129098708	3.94015804213808	3.62088766942461
"AC016396.2"	3.62423249834841	3.53593863425372	4.0984543519896	3.92306663034332	3.5489044230749	3.40918313774126	4.15412420981341	4.25845738714021
"AC016405.2"	3.00935682570945	3.52342277047375	2.89043160589857	3.02528694695306	3.49765865035673	3.25960670438864	3.20606096656756	3.89724028892785
"AC016493.1"	2.82949415971151	2.69501798388819	2.39214762735957	2.92385708293361	2.65210201758996	2.55285932408112	2.54229120067428	3.29284039429999
"AC016588.1"	3.70230078117025	3.7186161559376	3.86721997769846	4.00014798689725	3.75518671795989	4.01660645407326	3.67516659262603	3.13262272127477
"AC016597.1"	4.00038771660459	3.82476373025277	4.14081697009224	3.85702330476961	3.48530881564049	3.39595716247708	3.28427766085257	3.23543274713034
"AC016629.3"	6.59671141056411	6.49087438034271	6.37562912332863	6.04076074529527	6.09914779604474	6.63661593998301	5.97064413567649	6.1143046179325
"AC016687.3"	1.231237540431	1.32544855087046	1.04320533922684	1.04090008393717	1.46282914623312	1.07840758487152	1.20593249276405	1.09265395176178
"AC016705.2"	1.90089001023496	2.40931030149388	2.20151738340664	2.37049382031393	2.19442691602693	2.15854109222428	1.83135867828383	2.01783062824234
"AC016722.2"	5.35796851895614	5.26464372463706	5.43032889401267	5.48435102932004	5.59630336132476	5.22870965308231	5.05717545240588	4.80426183882961
"AC016727.1"	5.73398106311359	5.6428898100369	5.26164325231287	5.68384156784454	5.27231036318837	5.65845703522142	5.73272368065574	5.6866113723723
"AC016737.1"	1.82183330498728	1.44032116236352	1.13426674526796	1.28518768161738	1.47025132842168	1.46598319203148	1.63291738732279	1.32055991442997
"AC016738.1"	3.06896427981973	2.82710415821937	3.24544093571719	3.17666532668887	3.05152593996909	3.29579573050535	3.60988016567156	3.19039321047844
"AC016747.1"	3.85075991468068	4.67726870969186	3.64088718817739	3.73793766878299	3.98485564167709	4.23615560782378	3.44928783909928	3.73178480387956
"AC016747.4"	8.08953864373948	8.30763080594216	7.4730766817738	7.93304220451267	8.34197852875452	8.7249553867456	9.29951634874925	8.43905342407288
"AC016831.1"	5.42548401792335	4.93133837522231	5.36217799414097	5.90648241470424	5.48597678296383	5.5880298899635	5.47900148842903	4.65625907839465
"AC016831.4"	5.95843891049469	5.92014146402004	5.2203456696366	5.90159659407271	6.46775764093015	6.01555746332451	6.5763569782792	6.41589501862076
"AC016831.5"	2.79905841014385	2.71279746946486	2.9288673467748	2.90336118656931	2.78771680117755	2.83124450892807	3.0184301997812	3.37512778433476
"AC016876.2"	8.87520157287546	8.37847971924315	8.73299299807916	8.67518498083482	7.9222285268521	8.07028530221709	8.00152408122883	7.9023493916794
"AC016910.1"	1.50656902084464	1.62725336227165	1.3266132998841	1.41015184559802	1.51774280364254	1.28792049775401	1.74028923204073	2.06267355952922
"AC016993.1"	1.27944205602523	1.14081490297147	1.41092203120883	1.13271811347683	2.1980987045731	1.86751438671465	1.45335404235375	1.97559465286409
"AC017048.3"	3.27589738785156	2.81693588931234	3.32406921557947	3.48275385665256	3.26109291897055	3.25882531239424	3.06283169943827	2.87859887507976
"AC017071.1"	2.73058287881779	3.5152307425953	2.52106464170972	2.75859924214747	2.0346303396797	2.59856659997623	3.3297937964648	2.56227642639203
"AC017083.2"	7.96128426283417	8.00352804430592	8.37797356892984	7.97453520717517	7.69163262179338	7.73405783992064	7.1652867967777	7.67877957585342
"AC017091.1"	1.48810868442737	2.08774139015813	1.79168008540797	1.77476753949902	1.9327577048753	2.26152423103336	2.10694004630707	2.09446518618308
"AC017100.1"	2.30497800269991	2.55435451201847	2.31203773685537	2.33978080541173	2.67792077625482	2.18168739030251	2.5882682721986	2.37699470246578
"AC017104.1"	5.21230545611319	5.43309651864159	5.63363592690416	5.97316464923532	5.26058659396002	5.20100501711963	5.3005160374542	5.36305778455036
"AC017116.1"	4.5872657010569	4.52458797288225	4.7212578535023	4.71798275795876	4.44301447868869	4.55860934001604	4.29644799925044	4.42301281041499
"AC017116.2"	6.1334920506399	5.96811239589605	6.14523569152847	6.44191532737533	5.16827895666983	5.8466057210466	5.48487737145564	5.71488618983241
"AC018358.1"	3.11018372117217	3.28942082218603	3.46858086029353	3.68854882464438	3.75088516720436	3.68547901303347	3.57221271559532	3.99366160614579
"AC018362.1"	8.2556956944324	8.04265111118983	8.16522450400404	8.14397711123098	8.12783764102629	7.62802688355022	7.62364890602352	7.8402021451375
"AC018362.2"	2.75327634083327	3.29630024865241	2.60533315853854	2.18117708379099	3.86617085268411	2.75593115468973	2.3740327906521	2.46643467334201
"AC018445.2"	3.52144367793666	3.80557410560177	3.56086847415599	3.83856653980807	3.90762366871064	3.62929214058166	3.70417067356903	3.78398004179934
"AC018462.1"	2.976783054534	3.05088266158281	3.1802881055406	3.84523237780614	3.06723020691349	3.7097844441429	3.59717514182361	3.58628823748237
"AC018521.1"	7.06458451180251	6.48287069511479	6.66392088538105	6.90126350994137	7.13924256262472	7.33084036756981	7.10148749542742	6.75984379121981
"AC018521.2"	7.3107023346767	6.92032205956881	7.12092200233253	6.46050825862926	6.93952671629935	7.24311375079434	7.48729169869998	7.57338330796069
"AC018521.3"	4.35272341921224	4.02931666067791	4.7333506819505	5.07571325072532	4.3206096395193	4.32389196563887	4.52478214015319	4.34438516768367
"AC018521.5"	4.66272583018892	3.65210815344655	4.61807747559165	4.3178461839141	4.19654574779782	4.89444307805075	4.13587831826886	4.2956917166236
"AC018529.3"	4.24546151329035	4.17003251976046	4.64823433596361	4.12706523217554	3.8671461867503	4.69427835161693	4.05646153043479	4.6144676849946
"AC018552.2"	2.45276761695505	2.99282783867563	2.8372034830704	3.15230350330838	3.00171387137835	3.05225217292795	3.56645118160071	3.24266262143454
"AC018557.1"	6.6364872501826	7.16574789494486	7.3687870097935	7.14196572626112	7.57799109953091	7.24634899635518	7.80575855057479	7.13235344285366
"AC018558.1"	3.58635027943902	3.97511980594972	3.87301622825726	3.91384313887756	3.75262317699491	3.79091103582676	3.87320116095006	3.72659870822729
"AC018563.1"	2.8581965171188	3.01659225992847	3.45094249984273	3.27474573908137	3.18079828974345	3.30880360807493	2.65898704427427	2.66143559012074
"AC018628.1"	6.98764491256549	7.06538495207743	6.26738886405844	6.78032276259238	6.95220759156715	6.54779481500284	5.94849322002744	6.24888810442314
"AC018647.1"	1.4500416144631	1.96072917405596	1.38860223015485	1.62980153315018	1.95337933999181	1.68552021131543	1.45255794238831	2.0954663770669
"AC018647.2"	2.62512933323017	1.89006067696059	1.74801201517741	2.43926627782343	1.9781800653331	1.71137510392479	2.01213433156558	2.71198276439476
"AC018648.1"	6.50092564644665	6.6176413872813	5.96890695849546	5.91111019191405	6.4413442661909	7.02196386691563	6.98663420291697	5.67187749020186
"AC018653.3"	3.80774041774479	4.14907890403244	4.06163046460093	4.46648000091631	3.76093262123971	4.09365497108132	4.06255219349318	4.13765116994688
"AC018695.3"	3.87021731817367	3.94568868271652	3.89719328913637	3.73890790711695	3.56086912868683	3.92649564524254	3.81223407680389	3.85118060484477
"AC018706.1"	2.02783422650891	2.58187322169364	2.62282929775211	2.73500287030143	2.41280787748819	2.56847581289364	2.13753209996794	2.49537328362487
"AC018716.2"	3.41953664850464	2.97621336504403	3.1564098066217	3.3611918503973	3.73991715514751	3.87709853256565	3.40264824229263	3.81065792541889
"AC018737.2"	3.57910625386521	3.80104964602845	3.56671296645651	3.79022067681066	3.9158225039801	4.26232843117761	4.05907784047203	5.24969538945503
"AC018755.1"	3.22202642758279	2.62006533364559	2.40105172752675	3.15717097285273	2.81207848813933	1.89954138341091	2.5506678903132	2.590041313564
"AC018761.2"	5.47454736257735	5.75509605236168	5.2313511646574	5.18211218526602	5.49791484365874	5.50260042609696	5.72088620775441	4.66457669109017
"AC018761.4"	4.51670514067027	4.52492945362511	4.69798273375308	5.02218682105122	4.29429669226204	4.51487785411637	4.77595833719013	4.8473178198479
"AC018816.1"	4.44632612431088	4.42101219964966	4.54500529093426	4.81537440139755	4.40144038008343	4.65946548873603	4.74825265778046	4.78353159872273
"AC018865.2"	2.99885063756917	2.48623479762662	2.75744452249804	3.12518948918759	2.80127062665871	2.48968178836108	3.10632894785288	2.62072335543913
"AC018892.3"	3.71843143756572	3.42844514698451	3.87577599785775	4.08970999341196	3.62539093306059	3.68386439198554	4.48910258888887	4.78353106910543
"AC018904.2"	2.65386157197551	2.66218229785814	2.80303034639562	2.63050425156129	2.95680432562403	2.74503465941761	3.00833961847055	2.98309995473531
"AC018943.1"	2.0546487559368	2.3158249250166	2.58069385144314	2.70910299065895	3.27397373139999	2.76422593208791	2.80179736381117	2.62240447489338
"AC019080.1"	2.54813192485971	2.81294050131902	2.64761375359165	2.98277001611814	3.20453835372671	2.55833485149217	2.6004630925379	2.68240096147887
"AC019080.5"	3.23730092682081	3.45994564061888	2.72705612301932	2.60772615680856	2.90929719932437	2.73927836108929	3.03460338639603	3.77383514240883
"AC019171.1"	2.9188381293179	2.45051292457599	2.5664498454862	3.03383637108768	2.90317974824243	2.76344799777746	2.76644255535071	2.66767971350488
"AC019197.1"	4.76604258481692	5.38964380653401	5.16224357218145	5.08153943204576	6.13209755882254	5.40573307434138	5.16895816296638	4.99732579877609
"AC019205.1"	10.9708326584444	10.9089555875606	10.9053346528629	11.0952662103323	10.9497778318961	10.8170146008949	10.8648485936905	10.7096555768316
"AC019257.7"	4.41578242224736	4.2700450883216	4.0786386933495	4.01897845903936	5.18688148489549	4.24421490836541	4.56907381864567	4.47267691598091
"AC019270.1"	3.31018730836308	3.3870672062322	3.14482840400628	3.67665568890542	3.29751130968145	2.74503465941761	3.66599197496084	2.80274391412334
"AC019349.1"	1.97158270785498	1.37345736916364	2.34956358344499	2.71953828165839	2.27896998089702	1.8487293407592	1.96820277724692	2.38316083469344
"AC020558.6"	4.06255219349318	3.87733179144166	3.9673197435952	3.85570575160819	3.94458084350444	3.6261887802495	3.64194973842924	3.83218862723503
"AC020656.1"	10.4528028568358	10.2181567533982	9.06411823661755	9.70580510461346	8.07542413024669	9.16468008170016	9.56017638634883	9.14847983524608
"AC020658.2"	11.0461662330475	10.3702684049825	10.5208346468434	10.1787193760971	10.3751756523619	10.5389040188978	10.5076845147215	10.086855661488
"AC020658.7"	4.48800224172848	4.42033932139365	5.31247794805124	5.40382835556696	4.25866944238347	4.75260797788491	4.73929037658981	4.29264929430341
"AC020659.1"	4.31433716797447	5.10824417829795	4.44867785970096	4.05318839038305	4.33274763647464	4.02560461289522	4.25050209466365	4.8617989115845
"AC020659.2"	5.19382851441887	6.13257602593864	5.35578134183239	5.53794985431071	4.60039497816276	5.31223259326486	5.29527145145949	6.14472099439581
"AC020661.1"	3.08767476092429	2.83598993640074	3.29550440712021	3.49015257053104	3.29225819207545	3.14550888018749	3.25099488967111	3.082085938199
"AC020663.2"	3.01188578499229	2.61140773157989	3.69409992545998	4.08758340355065	3.15643125608796	3.53410072313462	3.35581759755761	3.62088766942461
"AC020663.4"	4.01901104837762	3.89663133006718	4.24121144010343	4.14742696994931	4.14731840553647	4.01569104194094	4.05842961775692	4.15981693547861
"AC020907.2"	4.3907994180742	4.00414839511805	4.40470732891284	4.45670570974252	3.96394041738874	4.12546589090396	4.06359504723827	3.77875096239274
"AC020909.2"	4.23723509107576	3.94148344498352	4.23217058184088	3.78946058730041	4.41247361602811	4.0283968925424	5.0431008826066	3.99567106902737
"AC020910.5"	3.47625936095734	3.24059298744069	2.70677335230168	3.01362133586611	3.18295187219183	3.47024051693612	3.34097237371603	3.56267161612421
"AC020913.2"	4.09396277545653	3.92230960515034	4.64455114255196	4.83482324392562	3.33411798516081	3.97492458284314	3.64766549237273	4.13765116994688
"AC020914.1"	8.66149229365744	8.02674943777012	7.95647066969467	7.267031548408	7.18481939404512	7.1873345130456	6.99039417597173	7.00406397944552
"AC020915.2"	5.14469317698233	5.08245075410353	5.42103436030145	5.19087598288901	5.09959928688266	4.95305124811768	5.16218179891625	4.98212394977229
"AC020917.4"	4.03833430249529	3.59125810531289	4.20692303823239	4.15405759476613	3.62060831175123	3.84369974687508	4.39446682815917	4.21415438982648
"AC020922.2"	3.54590402509253	4.36465144778125	3.81457955310289	3.90184322913311	4.59712228106685	4.44539673320015	4.52577052573775	4.69195059954866
"AC020922.3"	3.95314382594927	3.76039415833378	4.38952445881656	4.14182295161337	3.8348266972757	4.25339718641842	4.22844694477626	4.01742227450488
"AC020923.1"	3.52967339834838	3.71341044786232	3.02648530502038	2.64273763933127	2.72981150717364	2.97671051067122	2.49064053595117	2.52311152834854
"AC020928.1"	3.57517329593971	4.35109899471153	3.49050578653858	3.8273345426697	4.00396854293462	4.03383714475612	4.389748404386	3.32359084070971
"AC020934.1"	4.05530043003435	4.27194424109136	4.83854117785588	4.85497644410448	4.51611724441713	4.81124769521326	5.03540102236686	4.1107345587809
"AC020978.5"	7.98522831149942	7.8320465970134	8.08950280666361	7.72578119465311	7.92326265255122	8.18730890606722	7.71142342123118	7.65480813470763
"AC021016.1"	4.87224157477931	5.66625442764664	5.0855687008431	4.80828987827262	5.63702710348393	5.29216011167714	5.11068950614151	4.87261319580744
"AC021074.3"	2.1567236904124	2.19472320797833	1.76494312905885	2.01391795317718	1.83505021623888	2.11819226122946	2.3845848629424	2.65603508968564
"AC021078.1"	6.71674178803498	7.00398241215437	6.84777324004271	6.74735573033484	6.72470562533241	6.72193851891206	6.61606731521451	6.74491163618767
"AC021087.3"	4.75560949158587	4.16408718814925	4.46796195970416	4.52280255415456	5.32102791387678	4.82995295510049	4.23706705545449	3.69424839226925
"AC021087.4"	4.35125691997143	4.74470824602761	5.33552134920903	4.33488700655821	4.92128898239515	5.24415060270617	4.71524892311591	4.68692400632093
"AC021092.1"	4.87213950826458	5.02341456252475	4.41192434010141	4.64939419666012	5.01799115753264	4.74892890535499	4.73403899424607	5.22215901714744
"AC021097.1"	3.89574211725058	3.45029534680549	4.24889442225235	4.22945869269244	3.32882842650736	3.77546017156088	4.06255219349318	3.66955088489593
"AC021106.2"	6.2171920239536	5.96636556244363	5.72562146564248	5.95048886041854	7.08617200341274	7.50349000128734	7.81242477512627	6.27770207111673
"AC021269.3"	1.97147572141173	1.62370082599571	1.36115065940871	1.44789161554454	2.50260407097159	2.05683719728595	1.52193806491996	2.17799674025981
"AC021355.1"	3.0988073155153	3.96609272697242	3.38042816630068	4.07680556189376	3.84756020806045	3.70355819320981	3.94824214430215	3.83648078450627
"AC021483.2"	1.18989157867515	1.52216894913551	1.23955562745613	1.30328349988242	1.49015825091268	1.74950392923992	1.69152884655207	1.80647747360425
"AC021517.1"	1.93450331855603	1.56034088370257	1.72891509003221	2.35824662456289	1.74511835829944	1.90229240490551	1.53934368850195	1.58932533759901
"AC021613.2"	7.26238787477373	7.54206244790566	7.47444641158356	7.36467467124105	7.33953549279826	7.98331207030676	7.33134578558131	7.83242484165552
"AC021683.1"	3.42422037798088	3.69087845440548	3.59184713174708	4.15246114503176	3.50163759582778	3.39321637569907	3.67412525098888	3.65975442920567
"AC021683.3"	2.50833341549781	2.81525524549751	3.01411377392797	2.72597564311877	2.68449571029565	2.53555084606083	2.79066463775126	2.51430684410188
"AC021713.1"	3.31709675417977	3.00825290040876	3.67907605507128	3.79276939351966	3.72468607793305	3.66142023999186	4.07207716649547	3.60421555171657
"AC021723.2"	11.1702029732577	10.4337856656726	10.9978747677476	10.7979546378995	9.12821764255913	9.18021702390721	9.69145212402242	9.0795289999095
"AC021739.2"	7.09163018186917	6.50524569857874	7.02860405895261	6.9275693326779	6.88000310714477	6.25160012772662	6.87045140040356	6.22871191555551
"AC021739.3"	10.7472628883618	10.2398644436032	10.6359458289767	10.6468073224542	10.7921782866942	10.5123865545031	10.4491363741348	10.4151588449023
"AC021945.1"	4.0182995652648	4.75545160340598	5.08896961211954	4.85525137476237	4.69844475018463	4.52859793054388	4.60306049516293	5.40012590778657
"AC022007.1"	3.59019823728838	3.67919761514572	3.55539848957905	3.81808445911994	3.61510410058994	3.69117746784427	3.41648394572452	3.55084506049206
"AC022031.1"	2.11331057908783	2.0239989645541	2.39474745232261	2.69865185441571	2.36173352688872	2.37182082648911	2.38948438841175	2.51267882178193
"AC022034.1"	1.47361087862571	1.8510839439056	1.86292287139866	1.8103652304036	1.8182477479168	1.58055133390443	1.88476655651267	1.8172553034172
"AC022098.2"	4.58770313759905	4.76472111639985	4.70284896140666	4.91636643862635	4.62837318169854	5.01312319230316	4.67965849921772	4.81071093238466
"AC022107.1"	2.95910131781057	2.71988341109644	3.16175289569215	3.23320731233438	3.29165185657116	2.99064426412706	3.64904535916042	3.10176325963232
"AC022144.1"	2.4218869421102	2.84079265870095	2.82812051126546	3.84663687741389	2.78016318307576	2.3905136301718	2.38970120590968	2.86780387036872
"AC022148.1"	1.88876810082241	2.15933176774291	1.88580060216856	1.94727925010199	2.30542440917484	2.05652225581841	1.97747363458433	1.73424401036195
"AC022164.1"	1.8323277658618	1.50719764605558	2.33385148093478	2.31605282838663	1.95765716123886	2.22017325509218	1.97915991007699	1.46041940403345
"AC022167.1"	5.99679502193245	6.01018927647595	5.70458077527169	5.28336957392796	6.08352707644445	5.66687530229528	6.11608081230999	5.92693757294338
"AC022167.2"	5.94428531917759	5.35888421006066	5.07700053549529	5.21037965256735	5.65103210783021	5.18576196970778	5.17811762217283	4.90184338230933
"AC022167.3"	3.4360817353914	2.36155019191729	3.18097840228818	3.20038574977107	3.64802095967866	3.94281269643866	3.13681331321405	4.16916303594213
"AC022211.2"	6.94813906986402	6.52733806952042	6.83026203582101	6.41273869500272	6.80596602226293	6.74259849118495	6.35902830592936	6.27267127208357
"AC022211.4"	5.13888447808555	5.61529406010806	5.61155595531095	5.66626566841082	5.13409387900758	5.06402911813378	5.11342802490222	5.25477561208286
"AC022217.2"	7.86089185491741	8.15017353008182	7.67301576960093	7.9062649217014	8.37075747014773	8.11101709545389	8.06636395603172	8.44123359386515
"AC022306.2"	4.19539483570499	4.00294362069979	4.1971063118527	4.62592908177693	4.60039497816276	3.95801917966121	5.19965668835277	4.42084913237871
"AC022336.2"	2.17740621462633	1.83471454241992	2.14557944899745	2.51366187276431	2.46350624578113	2.39023402167503	2.19305811301776	3.22821405306621
"AC022364.1"	2.12307105198908	2.42794964495034	1.8958958525143	1.99934248576645	2.20189977773037	2.32950175216575	3.10632894785288	1.65445685846394
"AC022400.1"	4.13636577969301	4.23710997063832	3.62495987808012	4.44345588642615	3.5997115478426	4.32620226256763	4.58131605425806	5.10140545635412
"AC022400.4"	5.60635983086101	5.10941809836798	6.04982513213132	6.42956085919155	5.61915783206517	5.47841087826548	5.639949693218	5.83678979874866
"AC022400.7"	7.94120176329659	7.22258418125401	7.8023050509385	7.47477758830401	8.06116037307009	7.4901734199813	6.47917650135026	7.38843878319435
"AC022413.1"	4.01010136372702	4.55281724404062	4.59929067464374	4.52058496445933	4.54950131729173	4.71667642093841	5.21592321486725	4.96212794693692
"AC022447.2"	4.51715941104065	4.10517620420614	5.1516621663723	5.30256760412895	4.3155348038978	4.43677331623795	4.46284312878982	4.37040976539372
"AC022506.2"	2.70763352277527	3.41639124035571	3.12396193456578	3.04008261654937	3.08007035453272	2.91739251148825	3.01154713703332	2.92427733383228
