"ID_REF"	"GSM1209581"	"GSM1209582"	"GSM1209583"	"GSM1209584"
"AL050403.2"	5.33391595994781	5.19156459055824	5.37612891004513	5.12548820360482
"AL078590.2"	6.34740512065091	6.63567823991269	6.47264243617192	6.35489293325864
"AL078605.1"	6.05528631770333	6.02225367617847	6.12096758290061	5.9803341899659
"AL078622.1"	4.30640823362313	4.52819856910287	4.33799565871588	4.35145063206223
"AL079338.1"	4.82949339820962	4.8937438919301	4.83546897213542	4.80965230359847
"AL079343.1"	3.72146257415118	3.77856487151431	3.87837920842319	3.6578686058271
"AL080276.2"	8.2854294267261	8.29067031561842	8.28241066136706	8.0920603341788
"AL096677.1"	4.73220150133362	4.53324410540182	4.67615642272162	4.44965997091859
"AL096828.2"	5.67383936604434	5.74421816502638	5.85176532554697	5.86621763780626
"AL096869.2"	4.34757514312871	4.30867806981902	4.30312489793624	4.30516789784562
"AL096869.3"	7.10595715771063	7.25071741392013	7.06449697525997	6.88650213492215
"AL096870.1"	6.65679370490814	6.30095260218974	6.6480717794017	6.58047975220564
"AL096870.2"	7.43386445888696	7.46496021658315	7.36180131782611	7.62425540711947
"AL109615.2"	6.57249800355211	6.35750160619699	6.55439279332323	6.51996524873535
"AL109615.3"	4.48776355238987	4.57548757609544	4.47423149380504	4.546931251084
"AL109627.1"	5.24480454655202	5.67819403490967	5.28524549526444	5.50178036574694
"AL109628.2"	4.81150963230152	4.52025457628747	4.35783139743934	4.6908584179971
"AL109659.2"	5.45737241993882	5.19162095070323	5.26001102887186	5.25273621655466
"AL109659.3"	3.6965538548713	3.68504540126797	3.69745502811482	3.66729320885369
"AL109761.1"	9.14798914972521	9.05100180490807	9.23244534158469	8.91095780966486
"AL109809.4"	7.13676248469108	7.1820512282213	6.98159995657838	6.97296203547906
"AL109811.1"	7.39950917309988	7.50975535014394	7.51505983819616	7.53251944061672
"AL109920.1"	3.77274187954741	3.96636122214912	4.06652463668456	3.76771389479281
"AL109924.1"	4.80853049103435	4.76311575387871	4.69378274652598	4.66799362585557
"AL109946.1"	4.22797939597191	4.27502207643698	4.33963470412901	4.55362616589936
"AL109954.1"	6.31117597333038	6.05832988218358	6.15881072961415	6.1175390469392
"AL110504.1"	5.27733657023072	5.61618892343454	5.5660124934683	5.29543248569325
"AL117329.1"	5.63291725345253	5.85617234269501	5.72269415696252	5.7648813811528
"AL117339.3"	6.88781617708173	6.77805270406749	6.78704484657016	6.62419738300978
"AL117378.1"	5.04610619317372	5.08926903408066	5.13601821249738	5.13661548993049
"AL117379.1"	5.46960060377631	5.41482361083524	5.59539950222605	5.83882930267754
"AL117382.1"	5.49682810182523	5.61803003235171	5.25439804299093	5.69251265106974
"AL118505.1"	3.77463133669685	3.86385729397786	3.55806652178593	3.55506819034999
"AL118506.1"	4.94652078793547	5.08810927985275	5.10315193000015	5.09856638729801
"AL118508.1"	5.84532000679534	5.95529336817703	5.88713192380415	5.68312871475497
"AL118511.1"	5.00754903210313	4.89572045571704	5.1531010138198	5.18619669656864
"AL118516.1"	10.3234326916476	11.8692654081037	9.78896702989398	11.9662854153989
"AL118522.1"	5.71145915283999	5.81827733235285	5.77379715206454	5.61057120222865
"AL118558.3"	4.91513676837716	4.66587548650644	4.79574937129716	4.94376510592836
"AL121581.2"	5.99086788820859	5.89470908523352	6.11981474594806	5.99239307484423
"AL121672.1"	5.73573022167306	5.87346117828529	6.04112404524576	6.33871791600475
"AL121694.1"	7.9202044614557	7.45998638330991	7.53027041598197	7.29070518368135
"AL121748.1"	5.22269912065281	5.1168510001204	4.93179778389088	5.03957679770408
"AL121757.1"	6.04273499579804	6.1307579103493	5.98974652738139	6.29339835648206
"AL121761.1"	6.94394754570792	7.16466287278359	6.83808038014934	6.7849918643285
"AL121768.1"	4.68416027568199	4.54062180143067	4.45023532513862	4.50869499533419
"AL121809.1"	6.41315622768256	6.53734456633346	6.4173572749836	6.47856744725399
"AL121820.3"	6.06523877935306	5.72935061757229	5.92708561280721	5.53078395386159
"AL121821.2"	5.53096304283026	5.58400468449651	5.47613258988222	5.68141360958381
"AL121832.2"	5.45615918882751	5.92416872718514	6.05813359927858	5.95558477293957
"AL121839.2"	6.45736479934864	6.49064566780431	6.09060066284182	6.50921225730212
"AL121845.1"	6.58001580880531	6.06187274211892	6.11409197347019	6.31306009813945
"AL121894.2"	4.05548155787556	3.94864580262185	4.02830552622308	3.92025498390711
"AL121899.1"	6.73945676535014	7.10875356279272	6.82971257332229	7.14084659947446
"AL121928.1"	6.44175352813533	6.40334946769457	6.47391964201824	6.47890689031728
"AL121929.2"	6.46805389529884	6.55906510862661	6.37882496460323	6.42089538746989
"AL121933.2"	3.9428751919099	3.81550785566403	3.99057561491908	3.94125875063488
"AL121956.1"	4.50004264812878	4.54669555285807	4.52540701044055	4.42855472813208
"AL121974.1"	5.04498293570333	5.2035446664115	5.27274849420876	5.24020798700432
"AL121985.1"	9.33759105635261	9.17753705195284	9.43999611437031	9.15692629115464
"AL121990.1"	6.69271984218221	6.9919490497568	6.70153836004836	6.75214666084061
"AL121992.3"	4.40324660342998	4.28363034233163	4.35842946366913	4.44340562011896
"AL122010.1"	5.73478354013426	6.13511671723894	5.93956707207492	5.995153230163
"AL122035.2"	4.85182495555809	5.2196460752829	4.72235084121712	5.08595360597146
"AL122058.1"	3.50266751499727	3.55220369194384	3.65880835598628	3.43908959056291
"AL132639.2"	6.33581280039411	6.0283416746217	5.91078278576641	5.98382923823473
"AL132656.4"	6.90116786927104	7.05193572706959	7.07111619584567	7.05072561944398
"AL132708.1"	7.40848619699225	7.51306667668341	7.59813243902543	7.56514351651026
"AL132780.5"	3.76818926132445	3.72248717288401	3.70002463699159	3.62928248911448
"AL132822.1"	6.12853612552094	5.73572073154397	6.15221469141628	6.34438812853144
"AL133215.1"	6.78871010123991	6.66812513193783	6.80089110290934	6.58009830788103
"AL133215.2"	5.47755402919184	4.99792471557127	5.30310721108541	6.00073403174373
"AL133227.1"	5.77067132617266	6.0409759976148	6.22373830336681	5.68044076744567
"AL133243.4"	3.98491852660185	3.94414348934604	3.99066392394895	3.86051610055912
"AL133279.3"	4.4559795667355	4.50218273919842	4.40308603521868	4.57005909847153
"AL133297.2"	5.76458411551438	5.897881342993	6.08842955402595	5.78865750694355
"AL133318.1"	7.01947913578134	7.228301027058	7.01401616086193	7.1057865905138
"AL133319.1"	4.52122664412079	4.47949477080908	4.8751609216261	4.8132081272905
"AL133320.2"	5.55307932289247	5.68298918283228	5.83693555286675	5.61640145229096
"AL133330.1"	8.51430718296539	8.16413283594968	8.38299213366238	8.15089718727628
