symbol,PVal,HR,BB3,BB4,P_adj
ALPK1,0.00269078167045377,2.14525324979897,1.30313692768061,3.53156403445959,0.0235949138656922
ATP5F1D,0.00971480184604722,0.694002260581713,0.526159901700101,0.915385486686232,0.0533076080354613
B3GNT2,0.00107913563510092,2.22305707489571,1.37700371964819,3.58893929459136,0.0132517855990394
B4GALT1,0.00107776611794849,1.61534477898246,1.21174930288272,2.15336517939672,0.0132517855990394
BACH1,0.00106189027780273,1.83370520922457,1.27546648766509,2.63627059343031,0.0132517855990394
BCAR3,0.00135059158363445,1.58146664611124,1.19489152154141,2.09310779068546,0.0148082720062777
BNIP2,0.0191415517061737,1.62732564019272,1.08281470256885,2.44565273536288,0.0877083040864972
CD109,0.00192871846454165,1.47395393936425,1.15343923782045,1.88353243424652,0.0204047740833179
ELK4,0.0411100453093853,1.54928933058723,1.0178313789602,2.35824664034579,0.146753301278852
ESYT2,0.00736044973250491,1.82101183135539,1.17474600489977,2.82280942101969,0.0440136271501175
ETV3,0.0247020145806107,1.56760273674538,1.05892781226291,2.32062876410831,0.105326645503437
FAM222A,0.000353001091607471,0.604394002598712,0.458523373484422,0.796670642112212,0.00834756916257874
FZD6,0.0034128084342418,1.645033282025,1.17886576818783,2.29554082576329,0.0268649279310829
GBP2,9.52364011056486e-05,1.91190452978549,1.38070738534283,2.6474682252146,0.00509875699389263
GRAP2,0.0491673837564435,0.584598189784105,0.342424716393499,0.998044320802251,0.16230523455084
IFI16,0.00268225495300801,1.46827148261824,1.14261590204731,1.88674176755918,0.0235949138656922
IL31RA,0.0354098298104136,2.21635675206439,1.05586117069884,4.65235145371449,0.135885221897462
ITPRIPL2,0.0064560786028087,1.62486030156933,1.1458084321908,2.30419931067182,0.041292002730464
KCTD9,0.0172234386466976,1.57104206801949,1.08331166635874,2.27835927197484,0.0826186822583776
KLHDC7B,0.000132769198579275,1.31142425960704,1.14117320297015,1.50707498582128,0.00509875699389263
KRT14,0.0036813029671104,1.19316649411722,1.05910395079034,1.34419882167525,0.0275648783147047
LEPROT,0.00710892792466722,1.94889024989302,1.19888703231112,3.16808264979416,0.0436488174574567
LIAS,0.0188121794071375,0.459128565428426,0.239820418042439,0.878987040857636,0.0875051375453212
LPP,0.00322304906439984,1.57523927925337,1.16422183693901,2.13136251887076,0.0267425962911014
LRRFIP1,0.0337519122870333,1.39080572631403,1.02566044276929,1.88594634996859,0.135103644855839
MR1,0.0429081420852057,1.51080458205114,1.01326150482346,2.25265686526242,0.150675109286971
NDUFS7,0.000323103270227985,0.584648443331795,0.436359460421517,0.78333079328704,0.00834756916257874
NEURL2,0.0012243351032562,0.202363166431632,0.076824930856764,0.533041171290957,0.0144565721807559
NT5C1B,0.035372933919298,62.2439203479823,1.32699968529935,2919.59799478926,0.135885221897462
OAS2,0.000293954117742875,1.41485207740191,1.17253264640879,1.70725003441021,0.00834756916257874
PROX1,0.00877769081054812,0.716367704523238,0.558201477543177,0.919350286105609,0.0508443599780806
PTPN14,0.000647832064038799,2.03788088647834,1.35366626777413,3.06793380786726,0.0104541896525523
RCAN3,0.0343260074878029,0.690688636728066,0.490265872506246,0.973045075453822,0.135103644855839
SLAIN2,0.0140584335357277,2.05685783727259,1.15673491180708,3.65741892940747,0.0707530999257113
SLC30A7,0.0410452020844907,1.66015646404039,1.02083447554078,2.69986912778885,0.146753301278852
SNAP23,0.00414298860070496,1.79346766903816,1.20299882349572,2.67375679598629,0.0302832738194387
SP100,0.0006301852645598,1.93552579307614,1.32542422229662,2.82646116816223,0.0104541896525523
SPTY2D1,0.00133670667635618,2.23226264004946,1.36670281722462,3.64599855313067,0.0148082720062777
TAP2,0.000162600588613327,1.84809278758224,1.34305777744996,2.5430379905162,0.00554648674492128
TMEM43,0.00102930944072419,1.9691018888827,1.31388179798831,2.95107387493918,0.0132517855990394
