symbol,PVal,HR,BB3,BB4,P_adj
GCSAML,0.0108387474867058,0.509931957790611,0.303747686544461,0.856074344250534,0.0856267901922805
GPR174,0.00702514911724146,0.699861970911622,0.539912494347816,0.907196598441308,0.0785798981298681
GPR18,0.0138112512496153,0.661487289194864,0.476046114207699,0.919166065444364,0.093103008654312
GZMK,0.0312567893891725,0.857949652078518,0.746296705906941,0.986306920123851,0.153018312233561
HLA-DPB1,0.00943360773536202,0.874964835286228,0.791029407955222,0.96780657620101,0.0836276577621282
HLA-DRA,0.0176395295116949,0.889670413594428,0.807787341608693,0.979853736317529,0.10519573963338
HLA-DRB1,0.0123068478501374,0.886393717082097,0.806528232786973,0.974167784514669,0.0917419567010245
IKZF3,0.000378554837036987,0.705406013912894,0.581929421035778,0.855082466149937,0.0137962207275702
IL5RA,0.00835407362518365,0.644467059940251,0.464954488958385,0.893286980148299,0.0835832568560402
IRX5,7.37462949630843e-06,0.758023234446731,0.671544616659465,0.855638195447643,0.00241887847478917
JCHAIN,0.00718718580456111,0.901264891393855,0.835475108089914,0.972235314486185,0.0785798981298681
LCK,0.0253673138831963,0.830747576136042,0.706109871783182,0.977385478995009,0.140737114523723
LGALS8,0.0357167853106426,0.728793119933402,0.542474052131191,0.979105654133319,0.167358651169868
NIBAN1,0.0411819287665626,0.859695210257942,0.743562065531763,0.993966595124636,0.182536116695034
P2RY10,0.0162260342355579,0.790179466926371,0.652131275112212,0.9574507676305,0.102348831331981
RGS13,0.00694317002187545,0.455115353529136,0.256984492015356,0.806001885147115,0.0785798981298681
SLAMF6,0.0426467109290211,0.841671699012987,0.712469991899268,0.994303278698041,0.185227381370274
SYTL3,0.00189983025950582,0.727845883498364,0.595617872747321,0.889428699783584,0.0389465203198693
TAP2,0.00813205937243331,1.2916325387004,1.06864147995606,1.56115464945104,0.0835832568560402
TCL1A,0.0284258881956794,0.772869281550774,0.613800750459972,0.973160958042462,0.145682677002857
TIFAB,0.0279249234434154,0.469898555245853,0.239648236337386,0.921369819351741,0.145682677002857
TMOD3,0.00257770784113701,1.47760103780363,1.14630151309091,1.90465143942039,0.0469715651051633
TPSAB1,0.0461913205549377,0.904838917427858,0.820117627510344,0.998312240864122,0.190693863377562
TPSD1,0.0429185395857951,0.86463402694441,0.751066394289754,0.995374052459193,0.185227381370274
