symbol,PVal,HR,BB3,BB4,P_adj
A4GALT,0.00698637499242507,0.805811347968589,0.688816829726954,0.942677211839246,0.0650455602743024
ALPK1,0.000534418339894435,0.406738261678438,0.244450284204354,0.676767523718226,0.0120244126476248
APOBEC3D,0.0011362459646755,0.643366435039543,0.493290836079278,0.839100059156519,0.020595018664226
CTSG,0.000124655732055167,0.746535752780888,0.642984370300407,0.866763884042384,0.00635576887933936
DNASE2,0.002000148372841,0.630722249129669,0.470853302250371,0.844871542040618,0.0276386303549759
GSN,0.0078131818092648,0.833301456464125,0.728530488289361,0.953139681189884,0.0659237215156718
IER3IP1,0.0396288315435945,1.55393246180615,1.02113570410465,2.36472594793089,0.159698276369709
IFIH1,0.00016258066564767,0.619309506844287,0.482784309122388,0.794442275816556,0.00635576887933936
KLF8,0.0100968430540111,0.677463442757184,0.50354595812816,0.911449508955455,0.0757263229050829
LMAN1,0.0198660831933524,1.45571083932402,1.06128460674848,1.99672551005694,0.105382160261539
MS4A2,0.00256499035132838,0.504872587695064,0.323791308034165,0.787224127026335,0.0288561414524443
SCPEP1,0.00201389375330303,0.687414711048713,0.541884762007703,0.872028553110465,0.0276386303549759
SIGLEC6,0.0103976282655482,0.24914881763619,0.0860595364583184,0.721304528052815,0.0758745846404867
STAT3,0.00548867116598933,0.605625556721832,0.425088679714248,0.862837173648535,0.0569977390314277
TLR5,0.0176566243315181,0.669673285563737,0.480861432957615,0.932622744642653,0.105382160261539
TPSAB1,0.000153451951994919,0.792398016043346,0.702456728070051,0.893855223729618,0.00635576887933936
TPSB2,0.000279653746016365,0.79612707557007,0.703995897247056,0.900315361118253,0.00838961238049096
TRIP4,0.0234066619264061,0.653363287216286,0.452194638122257,0.944026198220105,0.112853548573743
AHNAK,0.0280789283065717,0.759810733132491,0.594623386959187,0.970887393339201,0.128496790555498
BACH1,0.00220687625853272,1.52187923305491,1.1630469116377,1.99142130625021,0.0276386303549759
BCAR3,0.00623883385278236,1.32039329566974,1.08194003941606,1.61140025485197,0.0623883385278236
CCL17,0.0122392510243941,0.71960263775575,0.5562714089158,0.930890834879155,0.0815415472485541
CCL19,0.0207013893729585,0.857072121585917,0.752086625125286,0.976712784218727,0.105382160261539
CCR2,0.0036390683502117,0.587031250435339,0.409952754014374,0.840598546084156,0.0393019381822864
CD1C,0.000220690925147218,0.596533458848,0.453516787951263,0.784650484787347,0.0074483187237186
CD1E,0.00730289578290497,0.452139928201824,0.253173357397883,0.807472463830667,0.0657260620461447
CLEC10A,0.000164779193168057,0.719015695155084,0.605637567511882,0.853618727786741,0.00635576887933936
CLEC4C,0.0371082295259689,0.0964365133793726,0.0106954973279881,0.869524887677135,0.154141876492486
CSF2RB,0.00816945882054291,0.718614392112154,0.562545609374217,0.917981823954111,0.0668410267135329
DOK2,0.0443275376502448,0.860983953003989,0.744113556655331,0.996210001417483,0.173455582109654
EIF2AK4,0.0453310672875147,1.51774703486317,1.00871035413226,2.28366453501669,0.1748484023947
FAM222A,0.0171312986683981,1.34351037696699,1.05391234617878,1.71268525277509,0.105123878192443
GJA5,8.01246778046126e-05,0.699298686277045,0.585421463975886,0.835327507993359,0.00635576887933936
GZMA,0.0379885629273043,0.869561255245663,0.76201741520291,0.992282802910835,0.155407757429881
HACD4,0.000374162931870868,0.499750735649172,0.341030241560117,0.732342083914169,0.0100150905425117
MR1,5.48154063070651e-05,0.473028106102529,0.328798990251858,0.680523954746791,0.00635576887933936
MYO1G,0.0200739499426992,0.712105388102289,0.534857145523136,0.948092566414775,0.105382160261539
MYSM1,0.0161325983832093,1.33713265056367,1.05532602906192,1.69419087179409,0.101297710778291
PIGB,0.00164372307756781,0.382137002835201,0.209946675832172,0.695551326816924,0.0261061900554887
PLA2G2D,0.021569513051449,0.790157991688763,0.646351873305627,0.96595937540417,0.105886700434386
RAB44,0.0262871205251517,0.0974671193189235,0.0125007347836547,0.759942476401525,0.124517939329666
RNASEL,0.000408022207287515,0.466073811030114,0.30522679645819,0.711683246191951,0.0100150905425117
RNF135,0.00680222434961535,0.576245805210427,0.386579903311364,0.858966607364382,0.0650455602743024
SELP,0.00770149973177947,0.688028617856838,0.522600245601429,0.905823108531459,0.0659237215156718
STAP1,0.0210330031379015,0.445895065845431,0.224533382015208,0.885491537876689,0.105382160261539
TESPA1,0.00873094036613365,0.53714970985562,0.337575937141145,0.85471083407624,0.0673730862176845
TIFAB,0.0191945765932137,0.215646568017392,0.0597177405940676,0.778720725785452,0.105382160261539
TPSD1,0.00873354821340355,0.69441075460462,0.528734510289122,0.912000799506879,0.0673730862176845
APOBEC3G,0.00206872394176933,0.684730237250897,0.538094179816246,0.871326090101512,0.0276386303549759
ATL3,0.0123822349525582,0.632422961031395,0.441638137166078,0.905625597024274,0.0815415472485541
BNIP2,0.0012843495519138,0.509840988041718,0.338317623890523,0.768324836578628,0.0216733986885454
CFLAR,0.00114416770356811,0.487846324362092,0.316547214894594,0.751843721868953,0.020595018664226
CPA3,0.000109498133181379,0.780214956801504,0.688026602467896,0.884755584498169,0.00635576887933936
FCMR,0.0188859270697919,0.814644835974437,0.686504015577904,0.966704045017355,0.105382160261539
FGF7,0.00234838756471032,0.831395027942349,0.738147280179708,0.936422460730298,0.0276386303549759
FYCO1,0.0197148386614626,0.785230183879995,0.640819131802043,0.962184821077848,0.105382160261539
GBP4,0.0413104233095609,0.841870468638435,0.713571566207122,0.993237286251084,0.164026680787963
HIPK3,0.011990026244015,0.701063326020735,0.531412522914651,0.924874303668213,0.0815415472485541
