symbol,PVal,HR,BB3,BB4,P_adj
ICOS,0.000232608684292992,0.695771535670328,0.573561741194851,0.844020782907463,0.00407619027713433
IFNG,0.0261005485968071,0.765467396938459,0.60487623108953,0.968694595124557,0.089766372744159
ITK,0.000170476562374921,0.561574725568233,0.415674331760666,0.75868570248551,0.00397406452690885
JCHAIN,9.10656290614968e-05,0.901309567469495,0.855603229156937,0.949457539112493,0.00366477508062106
KCNJ15,0.00314630115283084,1.25188653267334,1.07847661278421,1.45317930135075,0.0170270415329669
KLRD1,0.00261443573803511,0.339915319492658,0.168344652637263,0.686344488023379,0.0152716246285225
LAG3,0.0153667485249304,0.858015784823542,0.758077052964383,0.971129628746259,0.0601591857146213
LAX1,0.00096833668785162,0.694736747030548,0.559577872023501,0.862541518893937,0.00869795922891631
LCK,0.000177184896477647,0.762413237489365,0.661619463704974,0.878562340720698,0.00397406452690885
MS4A1,0.000471326113495596,0.69964963921554,0.572703063041942,0.854735462831959,0.00619457177737068
MYO1G,0.000817561717674746,0.733575931919821,0.611851597070939,0.879516618847106,0.00869795922891631
MYOF,0.0240310473839496,1.20449155904639,1.02476168290469,1.41574371877538,0.0834285418612589
NCR1,0.00172855084941757,0.293561004636889,0.136373141602303,0.631928416628661,0.0122328213958782
OTULIN,0.0394238433549259,0.768476111674237,0.598137027488556,0.987324822028767,0.122948935208582
S1PR4,2.63386823755798e-06,0.669186272323079,0.565924870186105,0.791289251731232,0.000484631755710669
SIT1,0.000341765908897191,0.749805029623333,0.64048980540832,0.877777566014549,0.00505621757796374
SLAMF8,0.045393792515539,0.880430628740486,0.777184465269299,0.997392674023368,0.136925538079659
SPATA25,0.0266998295893628,0.616303948923898,0.401667536350338,0.945634195161591,0.0909771971193101
TBX21,0.00241589837358703,0.595643525127474,0.426198941012708,0.832454459373481,0.0148175100246671
XCR1,0.0270847052356443,0.67865261808012,0.481240441003957,0.957046284527063,0.0914419406120835
ZNF683,0.020412225807657,0.79864525244752,0.66041126301428,0.965813690617161,0.0736441087962525
BAG3,0.0167995889442105,1.33554213647813,1.05355116995478,1.69301012535075,0.0643984242861402
BTLA,4.12456195275778e-05,0.283733356186911,0.155383355299212,0.518103224493162,0.00303567759722972
CCL5,0.00196060894288934,0.879877373733714,0.811408195196578,0.954124197156992,0.013118256199696
CD247,0.000343493041981233,0.719015585947737,0.600216118826209,0.86132877245414,0.00505621757796374
CD3D,9.95766610066551e-05,0.811137880066165,0.729980756834138,0.901317814638952,0.00366477508062106
CD3G,0.00101679965148982,0.717485882390308,0.588582950543311,0.874619271513401,0.00880244270022465
CD48,0.00322867337541748,0.81850832350113,0.716373734588259,0.935204409784358,0.0172195913355599
CD52,0.00120143330714488,0.848054289377005,0.767548196419336,0.937004452731223,0.00982505460065143
CD6,3.09575200915672e-05,0.67597331131361,0.562241570460544,0.812711015363019,0.00284809184842418
CLEC2D,0.000132439721903941,0.605679527897684,0.468350559953111,0.783275866161212,0.00397406452690885
CLEC4C,0.00903979880530349,0.25896226541723,0.0939078632782439,0.714119697424319,0.0391370112982551
CRTAM,0.00107846192059514,0.576928651244049,0.414867811507864,0.802295717801111,0.00901986333588663
CST7,0.000793729436322428,0.80877920738278,0.71447090421751,0.915535961553417,0.00869795922891631
CXCL13,0.00150933942339134,0.888137037217048,0.825381727587537,0.955663749889618,0.0111087381561603
