symbol,PVal,HR,BB3,BB4,P_adj
LCK,0.0131443024764482,0.8234035565901,0.706181572340396,0.960083700227762,0.0649974758822311
LDAF1,0.0113804905344383,0.806108214514023,0.682181600653714,0.952547610320028,0.0624030230971703
LMAN1,0.0101651709015829,1.37386937992065,1.07832674153771,1.75041293179089,0.0600320891726389
MS4A2,0.0434877186937922,1.39413743309176,1.0097623992058,1.92482824065977,0.131641585105487
MTCP1,0.0464581588822094,0.693666092962992,0.483942030611932,0.994277450789122,0.133799356544376
NDUFS3,0.00813039098373595,0.633456139243804,0.451727233518211,0.888294197408598,0.0577317361740401
NIBAN1,1.38609947403722e-05,1.24494182734264,1.12781830381134,1.37422858649267,0.000414569751780224
NKG7,0.0288932309145283,0.902677629541672,0.823462858675639,0.989512634711228,0.102213687858923
PTPN14,0.00387611126302663,1.43343303776374,1.1226730384863,1.83021254035189,0.0336044203629951
PYHIN1,0.0174142288216876,0.672039595661241,0.484309666246848,0.932538104466263,0.0753852800307267
SIRPG,0.003408335778977,0.747420835034946,0.615091574214216,0.908219081618863,0.0311484019800953
SLC12A3,0.0335151544329993,1.33744997390467,1.02294947130222,1.74864202277801,0.113675111427389
SLFN12L,0.0140465413545766,0.451580332207725,0.23944779582603,0.851646162510512,0.0679604721419955
STEAP4,0.00554132420404741,1.20095319762708,1.05519359830503,1.36684735882351,0.0434070395983713
TARP,0.00920499965080802,0.245574756769589,0.0853594274979985,0.706506157903379,0.0600320891726389
TPSD1,0.0208256006782956,1.22333923827873,1.03110385335713,1.45141431393143,0.0878413156815291
TXK,0.00948134977843577,0.649331618978153,0.468577338878774,0.899812083131637,0.0600320891726389
ZAP70,0.00972128266515751,0.769407410739049,0.630752571215441,0.938541974643757,0.0600320891726389
AFF1,0.0342810737862228,0.768369402358033,0.602026846938068,0.980673106993143,0.115086461996605
APOBEC3D,1.83520733641189e-05,0.656848483641099,0.541944832394619,0.796114114706513,0.000479130109455908
APOBEC3H,8.72064437204338e-05,0.61689690628557,0.48463993912751,0.785246452592883,0.00159393999911237
ATL3,0.00622379882537261,1.34490088375075,1.08766010183474,1.66298127885946,0.0465370412169906
BATF,4.71507423723874e-05,0.796486807235394,0.713808679692752,0.888741272203492,0.000969537140032215
BAZ2B,0.0407567275165411,0.695851742577839,0.49164935628175,0.984867856454851,0.125317414513477
CD74,0.0390203756616976,0.918680313399729,0.847588477487642,0.995735006603519,0.123033057213181
CIITA,0.00511532460862795,0.780395109205715,0.656035729482128,0.928328289303626,0.0410473608838682
CLEC2D,1.71366084206875e-07,0.466799700064722,0.350823060410769,0.621116410436015,2.8189720852031e-05
CSDE1,0.0332644893148543,1.37157147812213,1.02538600315244,1.83463428778485,0.113675111427389
CTLA4,0.0124705571734712,0.803097985893494,0.676183947768817,0.953832721220849,0.0649974758822311
CTSG,0.010218227944279,1.14773288019214,1.03317784139075,1.27498936920769,0.0600320891726389
DHX58,0.0150265903113166,0.788710230634292,0.651378857035321,0.954995424227388,0.0700460072922271
DRAM1,0.029404462932908,0.847168348598401,0.729711020952597,0.98353209730892,0.102915620265178
EIF2AK4,0.0113661538136918,1.60320453966975,1.11240697015901,2.3105435914792,0.0624030230971703
ESYT2,0.00012491460006538,1.52694033536904,1.23000489168201,1.89555895553275,0.0020548451710755
FASLG,0.0467687720443866,0.741955531242579,0.552851784548339,0.995742486010416,0.133799356544376
GBP2,0.000108280374990126,0.748024405256173,0.645774485763883,0.866464258334664,0.00187496017746061
HIPK3,0.00206273529795678,1.40145788693985,1.13066844664887,1.73710004439157,0.0212074972821181
HLA-C,0.00991540493811677,0.844536689051939,0.742755182590936,0.960265557039703,0.0600320891726389
ICOS,0.0282138312352151,0.758114479901574,0.591988248440881,0.970859752959828,0.10192990050683
IKZF3,2.03885152959961e-05,0.690425916950899,0.582247325110034,0.818703540986478,0.000479130109455908
KLRC1,0.00240801666365218,0.453141095664896,0.271774713691863,0.755540682173958,0.024007196434593
KLRC4-KLRK1,1.57773175246552e-06,0.0901897018798686,0.0337769878510555,0.240820240130601,0.000103814749312231
KLRK1,1.57773175246552e-06,0.0901897018798686,0.0337769878510555,0.240820240130601,0.000103814749312231
LAG3,0.0285031940627001,0.866587499174593,0.762367463820241,0.985055015284267,0.10192990050683
MYSM1,0.0437138407480266,0.765647593757788,0.590646210523047,0.992499786476182,0.131641585105487
NCR1,0.0233913472570622,0.401837850449724,0.182694358413654,0.883845891335345,0.0885200475827629
NPTN,0.021502775425193,1.35081072047314,1.0453476744005,1.74553370828668,0.0884301639361061
OSMR,0.0229027821334504,1.13308080859076,1.01745446664981,1.26184724808779,0.0885200475827629
P4HA3,0.00042294563582394,1.34338126062168,1.1400527693799,1.58297340251284,0.00556596456744305
RCAN3,0.0128352707208042,0.751398195575373,0.599924841674924,0.941116635106536,0.0649974758822311
RECQL,0.0273483020763451,1.25357347668841,1.02557362716533,1.53226099017397,0.101096532394579
SLA2,0.0234080368987853,0.783035939215157,0.633778477304784,0.96744415290029,0.0885200475827629
SLAMF7,0.00842286728375053,0.832749002936535,0.726746112383726,0.95421343172681,0.0577317361740401
SNTB2,0.0458760072242629,1.38875607775399,1.00603323750495,1.91707726106729,0.133568198024624
SP100,0.039813065145852,0.790297174232799,0.631451592465043,0.989101351636741,0.123570739933824
TMEM109,4.75900263337561e-06,1.79994853693003,1.3992912905479,2.31532544901926,0.000223673123768654
TP63,0.0219086592363515,0.912458134070804,0.843701777371528,0.98681769881509,0.0885200475827629
ZNF683,0.00825438108405654,0.780881440498165,0.649955959097096,0.938180219105269,0.0577317361740401
