symbol,PVal,HR,BB3,BB4,P_adj
NFATC3,0.026226457220816,0.337664551593395,0.1296382758799,0.87950374709084,0.977204292649486
PTPN14,0.0491615673119145,2.29072344648739,1.00304835402966,5.23146654616005,0.977204292649486
TMEM43,0.0148592600901821,0.33740289946098,0.140757925111365,0.808769498943721,0.977204292649486
TP63,0.00169401076804991,17.4212273400009,2.92558811148951,103.739539014422,0.640336070322867
CSNK1G1,0.035370040550919,0.335073421560012,0.121006382258942,0.927836992892466,0.977204292649486
FOXRED1,0.0456428974734375,0.43971234039973,0.196448881801651,0.98420994065533,0.977204292649486
ITPRIPL2,0.0247930291544446,0.508060249270647,0.281270713053959,0.917710962816925,0.977204292649486
MAP3K6,0.0431569662684677,1.96099809811791,1.02093869573643,3.76664490912276,0.977204292649486
MYSM1,0.0270696917044036,0.393144256063611,0.171814110139151,0.899590877318698,0.977204292649486
RNF169,0.00672256638645755,0.265922437812556,0.102037973091853,0.693023790942187,0.977204292649486
SPATA25,0.0223985452683771,0.49955118150596,0.27534110476809,0.906335373188061,0.977204292649486
ZNF805,0.0149192515198738,0.0971791212622544,0.0148742044921699,0.634910029257389,0.977204292649486
DENND6A,0.01916382356275,0.320096701746379,0.123401643240257,0.830312269581546,0.977204292649486
LTB4R2,0.0483177038749965,0.224636597968064,0.0510218319604387,0.989019782468659,0.977204292649486
NIBAN1,0.0346777393680748,1.33285795805563,1.02091210515668,1.74012074827888,0.977204292649486
STEAP4,0.0169455431926423,1.73383351674499,1.10365035408187,2.72385058607547,0.977204292649486
VAMP8,0.0419607573045699,2.086082549447,1.02709276804308,4.23694970747255,0.977204292649486
