symbol,PVal,HR,BB3,BB4,P_adj
APOBEC3H,0.000744386658943786,0.42759151845352,0.260981421423601,0.700565218995519,0.0252376684916447
BATF,0.00717051474736717,0.777170620449185,0.646711176334068,0.933947325161687,0.0443023487367075
C16orf54,0.0154375109994149,0.636104459568987,0.441096586889357,0.917324902323601,0.0658448783016851
CCL5,0.00395212521325342,0.809407319492682,0.700992485000756,0.934589489711321,0.0393841615415699
CCR2,0.0413176003027588,0.570528049739514,0.332777374505395,0.978138180287541,0.125350641854224
CD3D,0.0015023385570786,0.745906724777034,0.622403728374196,0.893916306576335,0.0290708581094265
CD5,0.00393799771264657,0.612886404228583,0.439377488577178,0.854913495237618,0.0393841615415699
CD96,0.00903279002826682,0.632700727756662,0.448699676736453,0.892156227558269,0.0515563861613383
CRTAM,0.00440971879273147,0.430217103389169,0.24072983020438,0.768856754858456,0.0393841615415699
CXCR6,0.00202758337232388,0.610264414287858,0.445968877953323,0.835086647873851,0.0313430596305067
FCMR,0.0248322106142013,0.660326369815555,0.459548843708529,0.948823875075058,0.0882651473498211
GPR174,0.0362072241677324,0.537786100571389,0.300977510357884,0.960915284414055,0.115800691088179
GRAP2,0.0108800512941511,0.415173161028901,0.211054741627049,0.816701640104912,0.0560814850903747
GRIN2B,0.00562684008905543,77.080224502778,3.55802333414676,1669.84880407578,0.0410294317149627
GZMH,0.00797113368150106,0.776477940092501,0.644122381438103,0.9360301843637,0.0466227652028064
HLA-DPA1,0.0291602406201397,0.846911808081193,0.729455861622946,0.983280344161668,0.0974635069375842
HLA-DQA1,0.011639553509323,0.818397942908673,0.700404619420332,0.956268954238861,0.0560814850903747
HLA-DQB1,0.0450385164998511,0.864823375629063,0.750325775773927,0.996792986703678,0.130541325167537
IKZF3,4.69675239266533e-05,0.485633154122962,0.342968489227789,0.687642065644053,0.00871247568839419
IL2RB,0.040894654959829,0.785939367104544,0.623890358465409,0.990078914320869,0.125350641854224
IL9R,0.0232546651149243,0.263092083421007,0.0830321004740233,0.833622706924785,0.0862748075763693
ITK,0.0124773766656279,0.494462854803225,0.284564212399251,0.85918574482277,0.0578638342868495
KLRC4-KLRK1,0.00335606498177473,0.175402947157021,0.0548129870879484,0.561293874059515,0.0389093783824508
LAG3,0.00217218719180051,0.700095998737261,0.557392542431233,0.879334347226922,0.0322352579263196
LCK,0.00430804616157037,0.674767040325439,0.515055910415105,0.884002201513616,0.0393841615415699
LY9,0.00607432473161928,0.210994272379142,0.0694337065793584,0.641166735437374,0.041597675500123
MYSM1,0.0262205364338366,1.63124174200172,1.05959589404271,2.51128721412502,0.0917718775184282
NCR1,0.0228569986029135,0.29398766015446,0.102434655766907,0.843745153200551,0.0861275512468592
