symbol,PVal,HR,BB3,BB4,P_adj
A4GALT,0.00968982805790731,0.786938728941193,0.656288313648305,0.943598339676422,0.0648976731652414
ACAP1,0.0009558864618501,0.485807719350366,0.316538849553175,0.74559296754112,0.0175078151959913
APOBEC3H,0.0281170831924732,0.598413423817523,0.378390073279245,0.946374260565606,0.125445448089496
B4GALT1,8.60538318665184e-05,0.695253121271977,0.579901474259607,0.833550049610721,0.00499112224825807
C16orf54,0.00294502864014341,0.532761952729538,0.351782564276866,0.806848681826089,0.0341623322256636
CCL17,0.00889119251245117,0.608579276661117,0.419503751035544,0.88287347864498,0.0648976731652414
CCR2,0.0301475281545501,0.580511912318978,0.355059246739047,0.949120698698246,0.127374751024551
CCR4,0.00984303604680376,0.374946066949383,0.178026863998007,0.78968168041417,0.0648976731652414
CD247,0.000486982469748408,0.513082143011472,0.352636794877399,0.746528125542798,0.0114432077627495
CD3E,5.44244702604754e-05,0.674348651131414,0.556906759560558,0.816556982791135,0.00378794313012909
CD5,0.00204494309007745,0.625847781114094,0.464625989257537,0.843012345803859,0.0282895722832739
CLEC10A,0.00499196937306179,0.636926673192286,0.464861325658276,0.872680871976881,0.0469514957250136
CREB3L2,0.0105439331436777,0.670765741126583,0.493923654622227,0.910923530911303,0.0655230131071398
CST7,0.000656194589781161,0.720868652641117,0.597159572589854,0.870205617079726,0.0142722323277402
CXCL13,0.0117294688613638,0.841550435138301,0.735892533223555,0.962378476350594,0.0716114941009577
DRAM1,8.19750517169136e-06,0.538734143825724,0.410511130415993,0.707007572314851,0.00232598423538573
EOGT,0.0306062939533226,0.689812664846454,0.492655244282502,0.96587120122019,0.127374751024551
FASLG,0.0272087721527508,0.600450399774364,0.381842663184734,0.944212675404384,0.124069710805073
FCMR,0.00385492782308119,0.600149436287959,0.424489434999822,0.84850014200449,0.0406519661343108
GPR68,0.0126707998369368,0.612339508239799,0.416409882338539,0.900458152543359,0.0760247990216211
GSN,0.0313115213341679,0.787106548105398,0.63298379764141,0.978756044592106,0.128193052050475
GZMM,0.00956844871271152,0.696300497116819,0.529519911975307,0.915611238256396,0.0648976731652414
HLA-DRA,0.00363770216739546,0.817431530864517,0.713582320521025,0.93639414603717,0.0395600110704257
HPS3,0.00757307173036387,1.51008730212296,1.11590823725874,2.04350463944489,0.0609703084780613
IL2RB,0.000394081613337341,0.651541249836027,0.514097304038596,0.825730842980694,0.010549261649338
IL5RA,0.0449948679448989,0.701513087095638,0.496029535222554,0.992119574383109,0.159164643716385
KCNJ15,0.0130440608474618,0.649801575483968,0.462351961566025,0.913248180177018,0.076937850422317
LCK,0.000260015841936348,0.599505280665278,0.45555893307142,0.788935427349436,0.00822595572671355
LSP1,0.00152129175212959,0.704487116954542,0.567326087617186,0.874809230154443,0.0233119986375856
MBTPS1,0.021825406006912,0.626926827124975,0.420644945310481,0.934368167146011,0.108503447005791
NCR3,0.00590664882863639,0.437560250422321,0.242924736346758,0.788141115758382,0.0540924682201438
PIK3R4,0.0473225622977765,1.48535508544575,1.00468638681999,2.19598847839755,0.164682516796262
PLA2G2D,0.0268565993334429,0.773842519841859,0.616684825786592,0.971050722305965,0.124069710805073
PRF1,0.0142414350757426,0.761205911380384,0.611996231320851,0.946794130202186,0.0810061796308813
SEPTIN1,0.00215863802869849,0.587802893239586,0.418584404444033,0.825430277938186,0.0282895722832739
SLC12A3,0.00241767817858182,1.37872742393667,1.12036434823451,1.69667065228423,0.0290121381429818
SNAP23,0.00955119989162089,0.580622433510741,0.384890426538813,0.875891908581776,0.0648976731652414
TBX21,0.0361757868208914,0.549152755328193,0.313442937308482,0.962116904831551,0.13987970904078
TENT5C,0.000861857157341989,0.703548128565203,0.572099604363572,0.865198936395414,0.0166625717086118
TIGIT,0.00890133709038767,0.582622093970668,0.388684918287453,0.873325638356066,0.0648976731652414
TNFRSF13B,0.0336938670531908,0.274805077272355,0.0834265641056992,0.905201254590632,0.136342624819889
TNFSF10,0.0270288663853644,1.18107341456152,1.01908217538803,1.36881445311598,0.124069710805073
UBASH3A,0.0100703285946064,0.464941393245105,0.259466384984456,0.833134894008138,0.0648976731652414
UGCG,0.000193257049775828,0.607351738105678,0.467278534895094,0.789413821165148,0.00757705737771769
XCL2,0.00763755431887353,0.627985677856628,0.44617197139796,0.883887910657877,0.0609703084780613
XCR1,0.0227087567026101,0.136933639029048,0.0247554809897462,0.757441210918267,0.111304892007159
ZAP70,0.00112803904528257,0.589632399303284,0.429044146010939,0.810327723943081,0.0196278793879166
ZNF683,0.000728252281049049,0.583166245837756,0.426511312693036,0.797359554514942,0.0149077525767688
ANKK1,0.0440381132188618,0.608600907363932,0.375338596851434,0.986829139212695,0.157992406187257
CCL5,0.00154073554213927,0.791099146665609,0.684300721380415,0.914565541583201,0.0233119986375856
CD28,0.0100574827398149,0.349633692093511,0.157064624596149,0.77830204580604,0.0648976731652414
CEP104,0.0452795969193163,0.596472668680037,0.359665071389129,0.989197096921762,0.159164643716385
CSF2RB,0.0411856916743382,0.692284641133877,0.486362410640304,0.985392813805059,0.152474688326274
FBXO31,0.0307184713802455,0.600003072144141,0.37750027063,0.953651466213805,0.127374751024551
FYCO1,0.0306392712267516,0.664466902686278,0.458686508598929,0.962566494737592,0.127374751024551
HLA-DQB1,0.0153332005538488,0.847589349900444,0.741529764030783,0.968818435769268,0.0846976792498314
ITK,0.0178495620497013,0.413435707455058,0.199072250563929,0.858628380975547,0.0927111581088961
KLF8,3.28463637437652e-05,2.0676314294216,1.46750972409481,2.913166201041,0.00378794313012909
